manifest_version,input_manifest_sha256,dataset,entity_type,entity_id,source_splits,source_pair_count,recomputed_component_ids,exclusion_reasons,review_assistance_traces
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/404047||market_item.xlsx|茶马古道|seller_raw:/shop/436008,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/404047||market_item.xlsx|茶马古道|seller_raw:/shop/438230,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/404061||market_item.xlsx|茶马古道|seller_raw:/shop/440237,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/404061||market_item.xlsx|茶马古道|seller_raw:/shop/443520,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/404171||market_item.xlsx|茶马古道|seller_raw:/shop/427106,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/404383||market_item.xlsx|茶马古道|seller_raw:/shop/408919,test|v8_readiness:test,1,v8ready_cc_a67224e63f98b0fc|zh_target_strict_cc_a67224e63f98b0fc,step5_historically_reviewed_pair|v8_readiness_assignment,graph
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/405043||market_item.xlsx|茶马古道|seller_raw:/shop/417919,test|v8_readiness:test,1,v8ready_cc_8596bfb32f7f3082|zh_target_strict_cc_8596bfb32f7f3082,step5_historically_reviewed_pair|v8_readiness_assignment,graph
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/405392||market_item.xlsx|茶马古道|seller_raw:/shop/445120,v8_readiness:valid|valid,1,v8ready_cc_d6397350891e58dc|zh_target_strict_cc_d6397350891e58dc,step5_historically_reviewed_pair|v8_readiness_assignment,graph
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/405653||market_item.xlsx|茶马古道|seller_raw:/shop/442299,train|v8_readiness:train,1,v8ready_cc_054061c8af11dfc6|zh_target_strict_cc_054061c8af11dfc6,step5_historically_reviewed_pair|v8_readiness_assignment,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/405657||market_item.xlsx|茶马古道|seller_raw:/shop/412039,train|v8_readiness:train,1,v8ready_cc_3ea8308794671330|zh_target_strict_cc_3ea8308794671330,step5_historically_reviewed_pair|v8_readiness_assignment,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/405657||market_item.xlsx|茶马古道|seller_raw:/shop/413435,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/405939||market_item.xlsx|茶马古道|seller_raw:/shop/430878,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/405939||market_item.xlsx|茶马古道|seller_raw:/shop/434275,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/405939||market_item.xlsx|茶马古道|seller_raw:/shop/463712,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/406110||market_item.xlsx|茶马古道|seller_raw:/shop/8712,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/406204||market_item.xlsx|茶马古道|seller_raw:/shop/444891,train|v8_readiness:train,1,v8ready_cc_f2284c6c25ecca95|zh_target_strict_cc_f2284c6c25ecca95,step5_historically_reviewed_pair|v8_readiness_assignment,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/406486||market_item.xlsx|茶马古道|seller_raw:/shop/407157,test|v8_readiness:test,1,v8ready_cc_c3744a1a683f63e9|zh_target_strict_cc_c3744a1a683f63e9,step5_historically_reviewed_pair|v8_readiness_assignment,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/406567||market_item.xlsx|茶马古道|seller_raw:/shop/470307,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/406567||market_item.xlsx|茶马古道|seller_raw:/shop/6200,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/406698||market_item.xlsx|茶马古道|seller_raw:/shop/590,test|v8_readiness:test,1,v8ready_cc_8a5311bd07b511c1|zh_target_strict_cc_8a5311bd07b511c1,step5_historically_reviewed_pair|v8_readiness_assignment,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/406792||market_item.xlsx|茶马古道|seller_raw:/shop/433442,v8_readiness:valid|valid,1,v8ready_cc_3bc78772ef54e2cf|zh_target_strict_cc_3bc78772ef54e2cf,step5_historically_reviewed_pair|v8_readiness_assignment,cluster_or_component
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/407049||market_item.xlsx|茶马古道|seller_raw:/shop/442431,v8_readiness:valid|valid,1,v8ready_cc_67d7b88aa0bc45bf|zh_target_strict_cc_67d7b88aa0bc45bf,step5_historically_reviewed_pair|v8_readiness_assignment,cluster_or_component
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/407049||market_item.xlsx|茶马古道|seller_raw:/shop/444654,v8_readiness:valid|valid,1,v8ready_cc_67d7b88aa0bc45bf|zh_target_strict_cc_67d7b88aa0bc45bf,step5_historically_reviewed_pair|v8_readiness_assignment,cluster_or_component
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/407049||market_item.xlsx|茶马古道|seller_raw:/shop/462498,v8_readiness:valid|valid,1,v8ready_cc_67d7b88aa0bc45bf|zh_target_strict_cc_67d7b88aa0bc45bf,step5_historically_reviewed_pair|v8_readiness_assignment,cluster_or_component
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/407100||market_item.xlsx|茶马古道|seller_raw:/shop/8264,train|v8_readiness:train,1,v8ready_cc_ec1dc6d5a557bca9|zh_target_strict_cc_ec1dc6d5a557bca9,step5_historically_reviewed_pair|v8_readiness_assignment,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/408157||market_item.xlsx|茶马古道|seller_raw:/shop/418373,train|v8_readiness:train,1,v8ready_cc_2ebc04c07cd47d7e|zh_target_strict_cc_2ebc04c07cd47d7e,step5_historically_reviewed_pair|v8_readiness_assignment,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/408157||market_item.xlsx|茶马古道|seller_raw:/shop/422538,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/408298||market_item.xlsx|茶马古道|seller_raw:/shop/441385,train|v8_readiness:train,1,v8ready_cc_b64182bc28570696|zh_target_strict_cc_b64182bc28570696,step5_historically_reviewed_pair|v8_readiness_assignment,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/408872||market_item.xlsx|茶马古道|seller_raw:/shop/439508,test|v8_readiness:test,1,v8ready_cc_dc3c972462b47100|zh_target_strict_cc_dc3c972462b47100,step5_historically_reviewed_pair|v8_readiness_assignment,graph
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/408914||market_item.xlsx|茶马古道|seller_raw:/shop/425485,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/409272||market_item.xlsx|茶马古道|seller_raw:/shop/444606,v8_readiness:valid,1,v8ready_cc_4b506203ce58509b,v8_readiness_assignment,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/409272||market_item.xlsx|茶马古道|seller_raw:/shop/9838,v8_readiness:valid|valid,1,v8ready_cc_4b506203ce58509b|zh_target_strict_cc_a4039451e1fac5ed,step5_historically_reviewed_pair|v8_readiness_assignment,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/409483||market_item.xlsx|茶马古道|seller_raw:/shop/410615,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/409483||market_item.xlsx|茶马古道|seller_raw:/shop/452221,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/409526||market_item.xlsx|茶马古道|seller_raw:/shop/415371,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/409526||market_item.xlsx|茶马古道|seller_raw:/shop/424676,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/410559||market_item.xlsx|茶马古道|seller_raw:/shop/413373,test|v8_readiness:test,1,v8ready_cc_9de032c72b5c5b97|zh_target_strict_cc_9de032c72b5c5b97,step5_historically_reviewed_pair|v8_readiness_assignment,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/410559||market_item.xlsx|茶马古道|seller_raw:/shop/427106,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/410615||market_item.xlsx|茶马古道|seller_raw:/shop/452221,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/410709||market_item.xlsx|茶马古道|seller_raw:/shop/465512,train|v8_readiness:train,1,v8ready_cc_6ee7573f2af2393f|zh_target_strict_cc_6ee7573f2af2393f,step5_historically_reviewed_pair|v8_readiness_assignment,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/410971||market_item.xlsx|茶马古道|seller_raw:/shop/415228,train|v8_readiness:train,1,v8ready_cc_362861a99efafbf2|zh_target_strict_cc_362861a99efafbf2,step5_historically_reviewed_pair|v8_readiness_assignment,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/411022||market_item.xlsx|茶马古道|seller_raw:/shop/451613,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/411658||market_item.xlsx|茶马古道|seller_raw:/shop/463206,test|v8_readiness:test,1,v8ready_cc_ef8aad3270180ac6|zh_target_strict_cc_ef8aad3270180ac6,step5_historically_reviewed_pair|v8_readiness_assignment,graph
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/411660||market_item.xlsx|茶马古道|seller_raw:/shop/427466,test|v8_readiness:test,1,v8ready_cc_b9d23558200ca51f|zh_target_strict_cc_b9d23558200ca51f,step5_historically_reviewed_pair|v8_readiness_assignment,graph
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/411999||market_item.xlsx|茶马古道|seller_raw:/shop/414476,test|v8_readiness:test,1,v8ready_cc_342a75a9e24f79c3|zh_target_strict_cc_342a75a9e24f79c3,step5_historically_reviewed_pair|v8_readiness_assignment,graph
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/411999||market_item.xlsx|茶马古道|seller_raw:/shop/414692,test|v8_readiness:test,1,v8ready_cc_342a75a9e24f79c3|zh_target_strict_cc_342a75a9e24f79c3,step5_historically_reviewed_pair|v8_readiness_assignment,graph
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/411999||market_item.xlsx|茶马古道|seller_raw:/shop/440846,test|v8_readiness:test,1,v8ready_cc_342a75a9e24f79c3|zh_target_strict_cc_342a75a9e24f79c3,step5_historically_reviewed_pair|v8_readiness_assignment,graph
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/412039||market_item.xlsx|茶马古道|seller_raw:/shop/413435,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/412259||market_item.xlsx|茶马古道|seller_raw:/shop/443902,v8_readiness:valid|valid,1,v8ready_cc_e678c918e3d28af2|zh_target_strict_cc_e678c918e3d28af2,step5_historically_reviewed_pair|v8_readiness_assignment,graph
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/412286||market_item.xlsx|茶马古道|seller_raw:/shop/415109,test|v8_readiness:test,1,v8ready_cc_9dada1191679e0ee|zh_target_strict_cc_9dada1191679e0ee,step5_historically_reviewed_pair|v8_readiness_assignment,graph
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/412426||market_item.xlsx|茶马古道|seller_raw:/shop/466722,train|v8_readiness:train,1,v8ready_cc_245889cf959364bf|zh_target_strict_cc_245889cf959364bf,step5_historically_reviewed_pair|v8_readiness_assignment,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/412771||market_item.xlsx|茶马古道|seller_raw:/shop/441616,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/412925||market_item.xlsx|茶马古道|seller_raw:/shop/448219,test|v8_readiness:test,1,v8ready_cc_5458b891b89d0679|zh_target_strict_cc_5458b891b89d0679,step5_historically_reviewed_pair|v8_readiness_assignment,graph
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/412925||market_item.xlsx|茶马古道|seller_raw:/shop/454877,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/412925||market_item.xlsx|茶马古道|seller_raw:/shop/455056,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/413150||market_item.xlsx|茶马古道|seller_raw:/shop/415493,train|v8_readiness:train,1,v8ready_cc_d30b8a7ef8b6700c|zh_target_strict_cc_d30b8a7ef8b6700c,step5_historically_reviewed_pair|v8_readiness_assignment,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/413261||market_item.xlsx|茶马古道|seller_raw:/shop/436715,train|v8_readiness:train,1,v8ready_cc_2e5c7caaf65dd8e0|zh_target_strict_cc_2e5c7caaf65dd8e0,step5_historically_reviewed_pair|v8_readiness_assignment,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/413268||market_item.xlsx|茶马古道|seller_raw:/shop/6780,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/413268||market_item.xlsx|茶马古道|seller_raw:/shop/882,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/413373||market_item.xlsx|茶马古道|seller_raw:/shop/427106,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/413373||market_item.xlsx|茶马古道|seller_raw:/shop/427922,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/414182||market_item.xlsx|茶马古道|seller_raw:/shop/415493,train|v8_readiness:train,1,v8ready_cc_d30b8a7ef8b6700c|zh_target_strict_cc_d30b8a7ef8b6700c,step5_historically_reviewed_pair|v8_readiness_assignment,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/414445||market_item.xlsx|茶马古道|seller_raw:/shop/419918,test|v8_readiness:test,1,v8ready_cc_6591dbb8a019e457|zh_target_strict_cc_6591dbb8a019e457,step5_historically_reviewed_pair|v8_readiness_assignment,graph
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/414476||market_item.xlsx|茶马古道|seller_raw:/shop/414692,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/414476||market_item.xlsx|茶马古道|seller_raw:/shop/437655,test|v8_readiness:test,1,v8ready_cc_342a75a9e24f79c3|zh_target_strict_cc_342a75a9e24f79c3,step5_historically_reviewed_pair|v8_readiness_assignment,cluster_or_component
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/414476||market_item.xlsx|茶马古道|seller_raw:/shop/440846,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/414476||market_item.xlsx|茶马古道|seller_raw:/shop/466869,test|v8_readiness:test,1,v8ready_cc_342a75a9e24f79c3|zh_target_strict_cc_342a75a9e24f79c3,step5_historically_reviewed_pair|v8_readiness_assignment,cluster_or_component
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/414641||market_item.xlsx|茶马古道|seller_raw:/shop/420427,test|v8_readiness:test,1,v8ready_cc_fa85c67ea1169777|zh_target_strict_cc_fa85c67ea1169777,step5_historically_reviewed_pair|v8_readiness_assignment,graph
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/414687||market_item.xlsx|茶马古道|seller_raw:/shop/415669,test|v8_readiness:test,1,v8ready_cc_704ee63bd03799a9|zh_target_strict_cc_704ee63bd03799a9,step5_historically_reviewed_pair|v8_readiness_assignment,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/414687||market_item.xlsx|茶马古道|seller_raw:/shop/441741,test|v8_readiness:test,1,v8ready_cc_704ee63bd03799a9|zh_target_strict_cc_704ee63bd03799a9,step5_historically_reviewed_pair|v8_readiness_assignment,graph
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/414692||market_item.xlsx|茶马古道|seller_raw:/shop/416063,uncertain_holdout,1,,step5_historically_reviewed_pair,
2026-07-16-step16i-data-integrity-v1,49d1746d30a2810802f06bfaebfcf9b0d25f5078a98f8d2c38ceee13d589061a,zh_target_strict,pair_uid,market_item.xlsx|茶马古道|seller_raw:/shop/414692||market_item.xlsx|茶马古道|seller_raw:/shop/437655,uncertain_holdout,1,,step5_historically_reviewed_pair,
