"review_index","blind_id","split_name","source_market_raw_left","source_market_raw_right","source_seller_raw_left","source_seller_raw_right","alias_normalized_left","alias_normalized_right","alias_relation","item_count_left","item_count_right","shared_contact_count","shared_contact_types","shared_contact_values","shared_pgp_fingerprint_count","shared_pgp_fingerprint_values","pgp_alias_hit_count_left","pgp_alias_hit_count_right","shared_title_count","shared_title_values","shared_description_count","shared_description_values","shared_category_count","shared_category_values","left_preview","right_preview","raw_contact_occurrences_json","component_candidate_path_json","independent_decision","seller_facing_direct_evidence","alternative_explanation_ruled_out","review_confidence","review_rationale"
"128","blind_18d41284a02c73e05a20","test","茶马古道","茶马古道","/shop/439380","/shop/461801","/shop/439380","/shop/461801","different_alias","7","7","1","telegram","telegram:laigen_huazi","0","","0","0","0","","0","","1","数据","T: 手输机，手输机。能做cvv的来，量大料优。纯外机，内开外的不行，机主或机代滴滴我。多手勿扰。@tg99999k || 手输pos机，能刷外b的，@tg99999k | D: 纯外机，内开外的不行，机主或机代滴滴我 | C: 数据 || 实物","T: 收，四件套，购物料，WD料，海外购，国际快递单都收！ || 收借贷宝短信展期料 | D: 收购物料 唯品，淘宝，天猫 购买时间：15天内 格式要求：时间、名字、电话、地址、价格、产品名称、平台 产品品类：母婴纸尿裤、奶粉、护肤品、化妆品、洗护用品... 需要全新一手未使用过 | C: 数据 || 四件套号卡","[{""left_occurrences"": [{""context"": ""骗子求放过,谢谢 长期坚持不懈的收,联系TG@laigen_huazi"", ""description_snippet"": ""骗子求放过，谢谢 长期坚持不懈的收，联系TG@laigen_huazi"", ""raw_value"": ""laigen_huazi"", ""source_field"": ""description"", ""title_snippet"": ""收！714，借贷宝，今借到，网贷，高炮，网贷月内下回款数据""}], ""right_occurrences"": [], ""token"": ""telegram:laigen_huazi""}]","[]","uncertain","no","no","low","Telegram laigen_huazi is visible only in the left-side raw occurrence; the right-side occurrence is empty, leaving the reported contact relation unverified."
"129","blind_6d19df89ca048eb94521","test","中文暗网交易市场","茶马古道","595227","/shop/9636","595227","/shop/9636","different_alias","3","3","0","","","0","","0","0","0","","0","","0","","T: 澳大利亚消费者数据71764条 || 2020年网贷5900条 | D: 字段 电话 姓名 省 市 区/县 地址 18797976271 杨海英 江西省 赣州市 兴国县 滨江大道滨江新城11栋二单元404号. 13894241366 杨焕芹 吉林省 吉林市 船营区 长春路街道长春路柴南小区11号楼5单元三楼右门. 18267558922 杨吉夫 浙江省 绍兴市 越城区 府山街道浙江省绍... | C: 数据资源","T: 澳大利亚数据2020年澳大利亚消费者数据71764条 || 澳大利亚数据2020年澳大利亚消费者数据71764条 | D: 性别 riches.katie@gmail.com VIC Katie Riches 11 imbros street hampton 3188 Australia 413472469 Female stefanie_5287@hotmail.com VIC stefanie olivieri 27 higgs ... | C: 数据","[]","[]","soft_same_controller","no","no","medium","No direct identifier is closed. '澳大利亚消费者数据71764条' and '澳大利亚数据2020年澳大利亚消费者数据71764条' share a narrow offer/procurement style or listing structure, but topic/template reuse remains plausible."
"130","blind_81b25fed185ecbb19c7e","valid","中文暗网交易市场","茶马古道","582675","/shop/426103","582675","/shop/426103","different_alias","2","4","0","","","0","","0","0","1","今年中国人寿保险投保信息25W","3","编码|保险公司|产品类型|金额|投保人|投保人手机|投保人地址|状态 保险类精准数据，更多用途自行开发 || 今年中国人寿保险投保数据 全国各地国寿两全险投保人信息 价格：一次下单2份，得25万条 || 今年中国人寿保险投保数据 全国各地国寿两全险投保人信息 价格：一次下单2份，得25万条； 下单1份，得10万条，自动发货。 编码|保险公司|产品类型|金额|投保人|投保人手机|投保人地址|状态 保险类精准数据，更多用途自行开发","0","","T: 今年中国人寿保险投保信息25W || 私人专拍闲人勿扰 | D: 编码|保险公司|产品类型|金额|投保人|投保人手机|投保人地址|状态 保险类精准数据，更多用途自行开发 | C: 私人专拍 || 数据资源","T: 新鲜出库11万欢乐棋牌数据菠菜博彩 || 新鲜出库11万欢乐棋牌数据菠菜博彩 | D: 2020新上网贷爱钱进数据12万条 投资人-身份证-性别-电话-生日-入资时间-银行账户-开户行-投资总金额-年化收益率（%） 时间是今年近期的，看截图 全部有120000条数据，自动发货 投资人来自各地，男女都有，都是比较有闲钱的富人 拍下自动有下载链接 | C: 数据","[]","[]","soft_same_controller","no","no","medium","Exact overlap (T=1, D=3) includes '今年中国人寿保险投保信息25W'; no direct seller identifier closes the pair, so template/product reuse remains plausible."
"131","blind_5836807c12a15db98bf6","valid","中文暗网交易市场","茶马古道","517171","/shop/423578","517171","/shop/423578","different_alias","1","2","0","","","0","","0","0","0","","0","","0","","T: 一手对公账户9000 || 一手对公账户9000 | D: 提供给你 注册公司 商品：2 企业营业执照v+ 身份证复印件YHK 营业执照正副本原件 章程 U盾 结算卡 公章 开户许可证 手机卡 公司企业对公账户 不还价 成本比较高 从字母到数字+V {公司有很多类型，可挑} {商品：2 购买前说明 要求 | C: 实体物品","T: 诚信出售企业对公四件套银行卡实打实做质量 || 企业对公1.5四件套银行卡1400实打实做质量 | D: 企鹅 1241 0046 商品：2 企业营业执照 —— 身份证 —— 营业执照正副本原件 —— 章程 —— U盾 —— 结算卡 —— 公章 —— 开户许可证 —— 手机卡 公司企业对公账户 1.5w不还价 成本比较高 因市场管控严格市面严重缺货{公司有很多类型可以要求开户行，抬头随机安排} {商品：2 购买前说明 要求 | C: 四件套号卡","[]","[]","soft_same_controller","no","no","medium","No direct identifier is closed. '一手对公账户9000' and '诚信出售企业对公四件套银行卡实打实做质量' share a narrow offer/procurement style or listing structure, but topic/template reuse remains plausible."
"132","blind_a19fe50c66da490a16e5","test","茶马古道","茶马古道","/shop/432919","/shop/8466","/shop/432919","/shop/8466","different_alias","4","1","0","","","0","","0","0","0","","0","","1","数据","T: 唯一真的5亿微博用户绑定手机号数据其中接近2亿有账号基本信息 || 唯一真的5亿微博用户绑定手机号数据其中接近2亿有账号基本信息 | D: 礼品卡来自盗刷，每天都可以供应在300张左右 100刀礼品卡金额对应价格50刀，拍下即可 拍下 留言，我会给你秘钥 | C: 数据","T: 卖唯一真的5亿微博用户绑定手机号数据其中接近2亿有账号基本信息 || 卖唯一真的5亿微博用户绑定手机号数据其中接近2亿有账号基本信息 | D: 绑定手机号的测试： https://anonfile.com/p900h3kfo7/phone-id_txt 微博账号基本信息测试数据： https://anonfile.com/na04h6k9o5/info_txt 微博.jpg: https://anonfile.com/Zb90tdk1o8/_jpg 付款... | C: 数据","[]","[]","soft_same_controller","no","no","medium","No direct identifier is closed. '唯一真的5亿微博用户绑定手机号数据其中接近2亿有账号基本信息' and '卖唯一真的5亿微博用户绑定手机号数据其中接近2亿有账号基本信息' share a narrow offer/procurement style or listing structure, but topic/template reuse remains plausible."
"133","blind_d5234660d7306c0c0937","valid","中文暗网交易市场","茶马古道","448801","/shop/393726","448801","/shop/393726","different_alias","2","1","0","","","0","","0","0","0","","0","","0","","T: [电脑版 短信拦截设备 私拍帖] || 手机版 短信拦截设备 | D: 本帖为 “以下交易帖” 的私拍帖 标题:新版 短信拦截设备 无需电脑 手机控制 +平台通道 交易编号:30141 ---------------------------------- 设备功能：拦截一公里内的2G手机号码短信息，收到的部分信息显示号码 | C: 实体物品 || 私人专拍","T: 【手机版】短信嗅探拦截设备 || 【手机版】短信嗅探拦截设备 | D: （可以登录众多APP，可以平台扣话费，可以用验证码搞套刷，至于用来做什么大家自定） 设备体积如图，内置迷你电脑，通电后手机远程控制(电源5V2A，就是和手机充电一样) | C: 实物","[]","[]","soft_same_controller","no","no","medium","No direct identifier is closed. '[电脑版 短信拦截设备 私拍帖]' and '【手机版】短信嗅探拦截设备' share a narrow offer/procurement style or listing structure, but topic/template reuse remains plausible."
"134","blind_fd7ae4324d0aab2c3019","valid","中文暗网交易市场","茶马古道","31478","/shop/429133","31478","/shop/429133","different_alias","1","1","0","","","0","","0","0","0","","0","","0","","T: 一手数据 || 一手数据 | C: 私人专拍","T: 求越南一手数据 带证号 电话 姓名来谈 || 求越南一手数据 带证号 电话 姓名来谈 | D: 求越南一手数据 带证号 电话 姓名来谈 | C: 数据","[]","[]","different_controller","no","no","high","No seller-facing identifier is shared; '一手数据' and '求越南一手数据 带证号 电话 姓名来谈' overlap only at broad category/topic level and materially differ in offer or content."
"135","blind_db771821049c59c4c1cc","test","茶马古道","茶马古道","/shop/428787","/shop/7157","/shop/428787","/shop/7157","different_alias","18","1","0","","","0","","0","0","0","","0","","1","数据","T: 最新 每天实时更新淘宝购物，京东购物，唯品会购物母婴购物带快递单号料子2021.4.9 || 出售2021.4.12彩票 料子 博彩体育竞技视讯料子 | D: 历史最全的暗网网址，全球暗网大全最常用的暗网， 包含了399个网址 拍下后，自动发货，打开链接会看到399个暗网网址 | C: 数据 || 虚拟","T: 【收-女性贷款料、女性裸贷料】 || 【收-女性贷款料、女性裸贷料】 | D: 【收-女性贷款料、女性裸贷料】 | C: 数据","[]","[]","different_controller","no","no","high","No seller-facing identifier is shared; '最新 每天实时更新淘宝购物，京东购物，唯品会购物母婴购物带快递单号料子2021.4.9' and '【收-女性贷款料、女性裸贷料】' overlap only at broad category/topic level and materially differ in offer or content."
"136","blind_f6c36e64a2f41fc68600","valid","茶马古道","茶马古道","/shop/406792","/shop/433442","/shop/406792","/shop/433442","different_alias","1","5","0","","","0","","0","0","0","","1","优点是获取的都是最近登录的访客，而不是几个月前甚至几年前的用户，时效性高，适宜电销运控","1","数据","T: ★★★★★【 运营商数据 】★★★★★ 移动联通电信三网指定抓取 || ★★★★★【 运营商数据 】★★★★★ 移动联通电信三网指定抓取 | D: 移动联通电信三网运营商大数据指定网站、app访客手机获取： 获取指定网站访客、app登录访客手机号码 | C: 数据","T: 每日更新火币网OKEx中币网等虚拟币交易平运营商数据 || 六合彩 彩票 时时彩一手抓取数据 | D: （数据来源电销平台后台数据，客户筛1分钟以上，一分半以上或者2分钟以上，都是高精准用户，都是精选数据）每天量就两三万，懂行的老板可以来包养，联系详聊 | C: 数据","[]","[]","soft_same_controller","no","no","medium","Exact overlap (T=0, D=1) includes '优点是获取的都是最近登录的访客，而不是几个月前甚至几年前的用户，时效性高，适宜电销运控'; no direct seller identifier closes the pair, so template/product reuse remains plausible."
"137","blind_b00dbb5271536a98f2b7","valid","中文暗网交易市场","茶马古道","540313","/shop/434041","540313","/shop/434041","different_alias","1","3","0","","","0","","0","0","0","","0","","0","","T: 承接个人信息查询业务 || 承接个人信息查询业务 | D: 1、个人户籍，全家户籍护照信息 2、名下车，名下房，名下银行卡 3、查机主，查名下好，三网定位 4、身份证轨迹（人鬼），大关联 5、微信好友提取，发查实名信息 6、犯罪记录，网0逃查询 7、工商法人查询 8、快递，外卖地址信息 9、开房记录 10、出入境记录，飞机火车实时监控 | C: 服务业务","T: 收代理 查档|定位|查开房|搜名下号|查机主|查个人户籍|查全家|找人|查|接查询服务 TG小飞机：Kaws666 || 收代理 查档|定位|查开房|搜名下号|查机主|查个人户籍|查全家|找人|查|接查询服务 TG小飞机：Kaws666 | D: 3、查机主，查名下号，三网定位 4、身份证轨迹（人鬼），大关联 5、微信好友提取，反查实名信息 6、犯罪记录，网逃查询 7、工商法人查询 8、快递，外卖地址 9、开房记录 10、出入境记录，飞机火车实时监控 别问在不在，具体业务，私聊请说明：想查什么 尽量不说废话 代理拍下以后联系我小飞机 吃香喝辣看今朝 其他业... | C: 虚拟 || 数据","[]","[]","soft_same_controller","no","no","medium","No direct identifier is closed. '承接个人信息查询业务' and '收代理 查档|定位|查开房|搜名下号|查机主|查个人户籍|查全家|找人|查|接查询服务 TG小飞机：Kaws666' share a narrow offer/procurement style or listing structure, but topic/template reuse remains plausible."
"138","blind_669b7fb795cad3706ffa","valid","茶马古道","茶马古道","/shop/394520","/shop/455899","/shop/394520","/shop/455899","different_alias","3","5","0","","","0","","0","0","0","","1","本教程从基本的原理到实际的操作，详细的教你如何做好彩票刷水项目，同时附件还配备了经过实测的刷水方案， 只要你稍加学习便能迅速上手","1","技术","T: [自动发货]2020最新暴力刷水套利教程，带你轻松日入上千元 || [自动发货]CVV全套教程从小白到进阶 | D: 本资源用最客观地态度来告诉大家什么是cvv，尤其是新手，本来这种非常简单的不必作介绍，但是我发现很多新手对CVV的理解完全错误，而且严格上意义上的CVV确实也不是大家理解那样的 | C: 技术 || 数据","T: 寻技术合作一起改138彩票，sgwin，双赢系统彩票信用盘 || 寻技术合作一起改138彩票，sgwin，双赢系统彩票信用盘 | D: 最新菠菜刷水套利教程e刷水日赚1500+ 传统的刷水套利因为网站的优惠少，风控严而导致现在利润小风险大，所以现在还在做传统套利的寥寥无几，不是 不能做了，而是风险大了 | C: 技术","[]","[]","soft_same_controller","no","no","medium","Exact overlap (T=0, D=1) includes '本教程从基本的原理到实际的操作，详细的教你如何做好彩票刷水项目，同时附件还配备了经过实测的刷水方案， 只要你稍加学习便能迅速上手'; no direct seller identifier closes the pair, so template/product reuse remains plausible."
"139","blind_54f5d863a8d9d5c4b81d","test","茶马古道","茶马古道","/shop/406486","/shop/407157","/shop/406486","/shop/407157","different_alias","3","1","0","","","0","","0","0","0","","0","","1","数据","T: Excel8.5M全国小姐信息（信息标题，联系方式，详细地址，信息来源，小姐数量，小姐年龄，小姐素质，小姐外形，服务项目，价格一览，营业时间，环境设备，安全评） || 搭建黄网教程 | D: 包含：id 信息标题 所属地区 详细地址 信息来源 小姐数量 小姐年龄 小姐素质 小姐外形 服务项目 价格一览 营业时间 环境设备 安全评估 联系方式 综合评价 详细介绍 | C: 虚拟 || 服务","T: 走遍z国搜集的小姐信息 || 走遍z国搜集的小姐信息 | D: 都是老狼友实测过的，这价格绝对值 信息标题，联系方式，详细地址，信息来源，小姐数量，小姐年龄，小姐素质，小姐外形，服务项目，价格一览，营业时间，环境设备，安全评+ | C: 数据","[]","[]","soft_same_controller","no","no","medium","No direct identifier is closed. 'Excel8.5M全国小姐信息（信息标题，联系方式，详细地址，信息来源，小姐数量，小姐年龄，小姐素质，小姐外形，服务...' and '走遍z国搜集的小姐信息' share a narrow offer/procurement style or listing structure, but topic/template reuse remains plausible."
"140","blind_3790b0f60991f42a52d1","test","茶马古道","茶马古道","/shop/427847","/shop/466436","/shop/427847","/shop/466436","different_alias","1","1","0","","","0","","0","0","0","","0","","1","数据","T: 长期收海外各国大款数据。TG：a9p99 || 长期收海外各国大款数据。TG：a9p99 | D: 长期收海外各国大款数据 | C: 数据","T: 出海外各国网站会员数据资料：美英德法日韩新马泰港台或可指定地区 || 出海外各国网站会员数据资料：美英德法日韩新马泰港台或可指定地区 | D: 出海外各国网站会员数据资料：美英德法日韩新马泰港台或可指定地区，有需求的老板留联系 | C: 数据","[]","[]","different_controller","no","no","high","No direct identifier is shared; '长期收海外各国大款数据。TG：a9p99' and '出海外各国网站会员数据资料：美英德法日韩新马泰港台或可指定地区' place the accounts in materially different seller/buyer or service roles, so topic overlap is insufficient."
"141","blind_3d5d6ca5c0d13a371b56","test","茶马古道","茶马古道","/shop/271","/shop/406589","/shop/271","/shop/406589","different_alias","1","1","0","","","0","","0","0","0","","0","","0","","T: shell可以长期合作 || shell可以长期合作 | D: 长期收购 shell可以长期合作 | C: 漏洞","T: 找个渗透大神拿站shell！可以长期合作！ || 找个渗透大神拿站shell！可以长期合作！ | D: 批量扫出来的垃圾就算了，本人绝对诚信，可以走担保 | C: 技术","[]","[]","different_controller","no","no","high","No seller-facing identifier is shared; 'shell可以长期合作' and '找个渗透大神拿站shell！可以长期合作！' overlap only at broad category/topic level and materially differ in offer or content."
"142","blind_1bc2a0d62325dfca0c9d","test","中文暗网交易市场","茶马古道","24304","/shop/405626","24304","/shop/405626","different_alias","1","2","0","","","0","","0","0","0","","0","","0","","T: 出售新鲜美国亚马逊礼品卡 || 出售新鲜美国亚马逊礼品卡 | D: 面值800美元仅售450美元 | C: 虚拟物品","T: 求购steam礼品卡 || 求购paypal pp 代付 | D: 寻求paypal代付，tg@steambulybuyer | C: 虚拟 || 服务","[]","[]","different_controller","no","no","high","No seller-facing identifier is shared; '出售新鲜美国亚马逊礼品卡' and '求购steam礼品卡' overlap only at broad category/topic level and materially differ in offer or content."
"143","blind_8768ca2044798d0a0d4c","test","茶马古道","茶马古道","/shop/417948","/shop/443512","/shop/417948","/shop/443512","different_alias","1","1","0","","","0","","0","0","0","","0","","1","数据","T: 收购嫖客资源或引流 || 收购嫖客资源或引流 | D: 要求国内可指定地区。 | C: 数据","T: 求购嫖客男粉丝资源。可以微信资源-QQ资源都行 || 求购嫖客男粉丝资源。可以微信资源-QQ资源都行 | D: 可以合作-最快周结，非诚勿扰. 可以加蝙蝠-5097869（备注来意） | C: 数据","[]","[]","different_controller","no","no","high","No seller-facing identifier is shared; '收购嫖客资源或引流' and '求购嫖客男粉丝资源。可以微信资源-QQ资源都行' overlap only at broad category/topic level and materially differ in offer or content."
"144","blind_2bef55e3f73b4b1d35e8","test","茶马古道","茶马古道","/shop/400324","/shop/400380","/shop/400324","/shop/400380","different_alias","4","3","0","","","0","","0","0","0","","0","","1","数据","T: 微信号满月号，当天号，一年号，实名未实名，带圈带账单。qq号，支付宝号 || 闲鱼芝麻分极好代挂，出租 | D: 满月实名，十月实名，1217老号有，带圈实名，带圈未实名，带圈实名带交易记录，带圈实名带交易记录带卡，电商千人爆粉号，qq号，支付宝号 | C: 数据","T: 微信号满月实名，十月实名，1217老号有，带圈实名，带圈未实名，带圈实名带交易记录，带圈实名带交易记录带卡，电商千人爆粉号，qq号，支付宝号 || 微信号满月实名，十月实名，1217老号有，带圈实名，带圈未实名，带圈实名带交易记录，带圈实名带交易记录带卡，电商千人爆粉号，qq号，支付宝号 | D: 微信号满月实名，十月实名，1217老号有，带圈实名，带圈未实名，带圈实名带交易记录，带圈实名带交易记录带卡，电商千人爆粉号，qq号，支付宝号 | C: 数据 || 虚拟","[]","[]","soft_same_controller","no","no","medium","No direct identifier is closed. '微信号满月号，当天号，一年号，实名未实名，带圈带账单。qq号，支付宝号' and '微信号满月实名，十月实名，1217老号有，带圈实名，带圈未实名，带圈实名带交易记录，带圈实名带交易记录带卡，电商千人...' share a narrow offer/procurement style or listing structure, but topic/template reuse remains plausible."
"145","blind_1289167dc050cc3b3229","test","中文暗网交易市场","中文暗网交易市场","156043","33465","156043","33465","different_alias","1","1","0","","","0","","0","0","0","","0","","1","数据资源","T: 当当网1318万|30W+90后妹子信息|7000Wqq+密码|2014年宜人贷真想| || 当当网1318万|30W+90后妹子信息|7000Wqq+密码|2014年宜人贷真想| | C: 数据资源","T: 当当网买家信息-101万 || 当当网买家信息-101万 | D: ------------------------------- 下单麻烦提供邮箱 邮箱发货 ------------------------------- 赠送网易邮箱密码数据下载链接 赠送全国1200w 法人信息 ------------------------------- | C: 数据资源","[]","[]","soft_same_controller","no","no","medium","No direct identifier is closed. '当当网1318万|30W+90后妹子信息|7000Wqq+密码|2014年宜人贷真想|' and '当当网买家信息-101万' share a narrow offer/procurement style or listing structure, but topic/template reuse remains plausible."
"146","blind_9d23773e9532f5bbc00e","test","茶马古道","茶马古道","/shop/414476","/shop/437655","/shop/414476","/shop/437655","different_alias","2","2","0","","","0","","0","0","0","","0","","1","数据","T: 求购一手山西，内蒙，成都，大学生，高中生在读学生家长数据 || 长期收购一手高中生，大学生带家长数据，不是一手的勿扰 | D: 求购一手山西，内蒙，成都，大学生，高中生在读学生家长数据，注意，学生家长，在读生，一手的来，二手勿扰 | C: 数据","T: 长期收购一手高中生，大学生带家长数据，不是一手的勿扰，倒江湖的，骗子一边去，加蝙蝠4632722 || 大量收购全网高价各地初中，高中，大学家长数据，留学生，乡村干部，医院数据，加蝙蝠联系4632722 | D: 长期收购一手高中生，大学生带家长数据，不是一手的勿扰，倒江湖的，骗子一边去，加蝙蝠4632722 | C: 数据","[]","[]","soft_same_controller","no","no","medium","No direct identifier is closed. '求购一手山西，内蒙，成都，大学生，高中生在读学生家长数据' and '长期收购一手高中生，大学生带家长数据，不是一手的勿扰，倒江湖的，骗子一边去，加蝙蝠4632722' share a narrow offer/procurement style or listing structure, but topic/template reuse remains plausible."
"147","blind_a79e6b068d6c0f585794","test","茶马古道","茶马古道","/shop/448586","/shop/449500","/shop/448586","/shop/449500","different_alias","1","1","0","","","0","","0","0","0","","0","","0","","T: 正版营业执照白纸开户空白纸 || 正版营业执照白纸开户空白纸 | D: 现货出售:开户底纹纸，营业底纹纸 100张起批 营业执照正本：拍83件（100张顺丰包邮） 营业执照副本：拍60件（100张顺丰包邮） 开户纸张：拍103件（100张顺丰包邮） 拍下后留言收货地址，能接通电话的手机（别快递给打电话找不到人就可以） | C: 实物","T: wc营业执照 || wc营业执照 | D: 营业执照营业执照营业执照营业执照营业执照营业执照 | C: 虚拟","[]","[]","uncertain","no","no","low","Both listings concern business-license material, but their products and wording differ and no direct identifier is exposed; evidence is too weak for either identity conclusion."
"148","blind_3d6c3376b6c2082ffcba","test","茶马古道","茶马古道","/shop/421090","/shop/464047","/shop/421090","/shop/464047","different_alias","10","1","0","","","0","","0","0","1","无限收wd短信数据，万80以上，全年稳定，超强实力，包养有数据的你。","0","","1","数据","T: 收联通实卡接码商，卡密通道，话费通道使用，日入几万的项目 || 保真wd实时申请，包库的来，就几千每天 | D: 自家跑分通道用，企业支付宝白号即可，要求开通支付通功能，开通流程看图，日量千万的通道，日入十万，有实力的来日入20万 注册资本500万以上，有手机app或者网站，无不良记录，不然不用试 TG:ssssss_6666 | C: 服务 || 数据","T: 无限收wd短信数据，万80以上，全年稳定，超强实力，包养有数据的你。 || 无限收wd短信数据，万80以上，全年稳定，超强实力，包养有数据的你。 | C: 数据","[]","[]","soft_same_controller","no","no","medium","Exact overlap (T=1, D=0) includes '无限收wd短信数据，万80以上，全年稳定，超强实力，包养有数据的你。'; no direct seller identifier closes the pair, so template/product reuse remains plausible."
"149","blind_ecec327b08e83bdb2daa","test","茶马古道","茶马古道","/shop/418181","/shop/438380","/shop/418181","/shop/438380","different_alias","1","1","0","","","0","","0","0","0","","0","","0","","T: 长期大量收QP.BC数据 || 长期大量收QP.BC数据 | D: 长期大量收QP.BC数据 联系TG：@dyj9988 | C: 数据","T: ♥出售四件套 长期大量收购四件套 稳定长期供货的来 只要稳定供货 随时变现 认准罗总 飞机：@chadang7 || ♥出售四件套 长期大量收购四件套 稳定长期供货的来 只要稳定供货 随时变现 认准罗总 飞机：@chadang7 | D: 认准罗总：飞机:@chadang7； 模板频道:@chadang77； 被双向的进群@我:@chadang777； | C: 四件套号卡","[]","[]","different_controller","no","no","high","No seller-facing identifier is shared; '长期大量收QP.BC数据' and '♥出售四件套 长期大量收购四件套 稳定长期供货的来 只要稳定供货 随时变现 认准罗总 飞机：@chadang7' overlap only at broad category/topic level and materially differ in offer or content."
