balanced_review_rank,review_stratum,pair_uid,candidate_scope,review_priority,candidate_rule_hits,candidate_rank_score,alias_relation,same_market_raw,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,shared_contact_values,shared_title_values,shared_description_values,shared_category_values,shared_pgp_fingerprint_values,lexical_similarity,structural_support_score,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes,target_bucket,target_reason,source_step11_cluster_rank,source_step11_cluster_id,source_step11_prob_positive,source_step11_graph_primary_threshold,source_step11_scorer_token,suggested_label,suggested_confidence,existing_boundary_source,existing_review_status,existing_review_label,existing_reviewer_id,existing_review_notes,target_action
37,identifier_plus_text,market_item.xlsx|茶马古道|seller_raw:/shop/449035||market_item.xlsx|茶马古道|seller_raw:/shop/461222,sockpuppet_primary,high,step11_calibrated_default_v3|identifier_anchor_edge,0.861333,different_alias,true,茶马古道,茶马古道,/shop/449035,/shop/461222,telegram:brofish8,shared_title_count_capped=4,shared_description_count_capped=5,profile_category_jaccard=0.4,,0.710652,0.546737,"T: 2020 超实用网页机器人工具 自动点击 自动填写 高效稳定 || 2020最新千万条真实浏览器UA出售!!!配合911工具,搭建真实环境 || 2021最新邮件群发软件 高效 稳定 购买后找我要激活码@brofish8 | D: 2021综合博彩_24785条金沙娱乐城带网址可验证 2021年1月脱库金沙娱乐城，网址：5312u.com，24785条 数据格式：account|full_name|phone|balance|reg_ip|address 数据可在线验证，保真不保效果，拍下自动发货 数量不多，稀缺资源，贵在真实 数据具有可复制性，一经售出，概不退款 || 此商品价格包含软件+激活码 注意：激活码绑定设备，所以不能多台电脑公用一个激活码 | C: 数据 || 技术 || 其它 | Contact: telegram:brofish8",T: 2021最新邮件群发软件 高效 稳定 购买后找我要激活码@brofish8 || 最新，最全面，挑选最好看的裸贷女。包含联系方式。 || 企业邮局出租 域名随机 邮件营销必备 | D: 亚马逊购买者邮箱，附带抓取地址，都是真实购买者，可群发做营销 钓鱼等等自己开发 || 此商品价格包含软件+激活码 注意：激活码绑定设备，所以不能多台电脑公用一个激活码 | C: 数据 || 技术 || 洗车精洗 | Contact: telegram:brofish8,reviewed,positive,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: direct shared-contact anchor retained in the current Step 11 primary graph. The shared seller-specific contact plus content overlap is strong enough to keep as positive supervision.,calibrated_default_identifier_anchor,step11_calibrated_default_v3|identifier_anchor_edge,7,zh_target_strict_core_calibrated_default_thr_0800000_c0007,0.861333,0.8,core_calibrated_default,positive_candidate,high,active_frozen_labels,reviewed,positive,codex_seed_v1,Shared Telegram identifier plus multiple cloned titles and descriptions in the same market.,rereview_existing_frozen_label
38,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/461222||market_item.xlsx|茶马古道|seller_raw:/shop/5592,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.841582,different_alias,true,茶马古道,茶马古道,/shop/461222,/shop/5592,,,shared_description_count_capped=1,profile_category_jaccard=0.4,,0.0,0.593565,T: 2021最新邮件群发软件 高效 稳定 购买后找我要激活码@brofish8 || 最新，最全面，挑选最好看的裸贷女。包含联系方式。 || 企业邮局出租 域名随机 邮件营销必备 | D: 亚马逊购买者邮箱，附带抓取地址，都是真实购买者，可群发做营销 钓鱼等等自己开发 || 此商品价格包含软件+激活码 注意：激活码绑定设备，所以不能多台电脑公用一个激活码 | C: 数据 || 技术 || 洗车精洗 | Contact: telegram:brofish8,"T: (小白到大神）1740G实用零基础渗透教程+黑客资料（实战视频PPT资料）附送工具包 || 暗网市场网址清单，可信赖的市场清单，骗子网站清单,CVV实物通道等等，提供更新服务 || 全网最新最全的过人脸认证，挺火的过APP人脸CrazyTalk教程，白菜价格放送，赠送高清私房课！ | D: 本资源包括（星天乐最新教程+集成系统、拿破仑教程、北美华人团队J3教程、CC国际CPA【内部课程】）共27.57G 系统 ：用VM虚拟机直接导入，里面软件工具 通道、cvv料站、等等都是齐全的，对照教程直接操作就可以 大小18+G || 第三：骗子和钓鱼网站清单 第四：提供一些CVV实物通道，一些可以刷卡的网站 第五：提供一个基于可信赖的大型综合市场的卖家信用查询网站，可以在此网站查询一些卖家信誉情况 | C: 技术 || 数据 || 虚拟",reviewed,uncertain,codex_step5_v3_calibrated_default_rereview_20260420,"Corrected Step 5 v3 calibrated-default cleanup: retained in the Step 11 primary graph as a no-shared-contact template clone. The overlap is too strong to ignore but is not seller-specific enough for positive supervision, and not strong enough by itself to assert seller-distinct negative supervision.",calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,7,zh_target_strict_core_calibrated_default_thr_0800000_c0007,0.841582,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
39,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:592056||market_item.xlsx|茶马古道|seller_raw:/shop/406792,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.89784,different_alias,false,中文暗网交易市场,茶马古道,592056,/shop/406792,,,shared_description_count_capped=1,,,0.154667,0.367796,T: 每日更新一手棋牌QP彩票体育联通运营商数据 || 每日更新一手股票股民期货移动运营商数据 | D: 拍下请留言需要屏蔽的地区（未留言当全地区）以及行业，空停有问题号，包换包退 价格 0.2元/条，每份1万条，需要多少量直接拍 || 量大可在进一步商榷 每天采集最新数据手动发货，客户反馈质量在5%-8%（附带客户聊天截图） | C: 数据资源,T: ★★★★★【 运营商数据 】★★★★★ 移动联通电信三网指定抓取 | D: 移动联通电信三网运营商大数据指定网站、app访客手机获取： 获取指定网站访客、app登录访客手机号码 || 目前已经在跑的可以直接拿的资源有棋牌 彩票 综合 体育，bc、股票、信托、理财、pos等全行业指定 | C: 数据,reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a generic data-package resale surface inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,8,zh_target_strict_core_calibrated_default_thr_0800000_c0008,0.89784,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
40,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/406792||market_item.xlsx|茶马古道|seller_raw:/shop/433442,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.835663,different_alias,true,茶马古道,茶马古道,/shop/406792,/shop/433442,,,shared_description_count_capped=1,profile_category_jaccard=1.0,,0.0,0.547021,T: ★★★★★【 运营商数据 】★★★★★ 移动联通电信三网指定抓取 | D: 移动联通电信三网运营商大数据指定网站、app访客手机获取： 获取指定网站访客、app登录访客手机号码 || 目前已经在跑的可以直接拿的资源有棋牌 彩票 综合 体育，bc、股票、信托、理财、pos等全行业指定 | C: 数据,T: 每日更新火币网OKEx中币网等虚拟币交易平运营商数据 || 每日更新一手股票股民期货移动运营商数据 || 六合彩 彩票 时时彩一手抓取数据 | D: （数据来源电销平台后台数据，客户筛1分钟以上，一分半以上或者2分钟以上，都是高精准用户，都是精选数据）每天量就两三万，懂行的老板可以来包养，联系详聊 || 实时一手各大虚拟币平台（火币、OKEX、币世界等各大虚拟币平台客户数据）精准数据运营商接口数据，一手运营商数据价格低 | C: 数据,reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a generic data-package resale surface inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,8,zh_target_strict_core_calibrated_default_thr_0800000_c0008,0.835663,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
41,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:592056||market_item.xlsx|茶马古道|seller_raw:/shop/433442,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.829902,different_alias,false,中文暗网交易市场,茶马古道,592056,/shop/433442,,shared_title_count_capped=1,shared_description_count_capped=3,,,0.524083,0.346812,T: 每日更新一手棋牌QP彩票体育联通运营商数据 || 每日更新一手股票股民期货移动运营商数据 | D: 拍下请留言需要屏蔽的地区（未留言当全地区）以及行业，空停有问题号，包换包退 价格 0.2元/条，每份1万条，需要多少量直接拍 || 量大可在进一步商榷 每天采集最新数据手动发货，客户反馈质量在5%-8%（附带客户聊天截图） | C: 数据资源,T: 每日更新火币网OKEx中币网等虚拟币交易平运营商数据 || 每日更新一手股票股民期货移动运营商数据 || 六合彩 彩票 时时彩一手抓取数据 | D: （数据来源电销平台后台数据，客户筛1分钟以上，一分半以上或者2分钟以上，都是高精准用户，都是精选数据）每天量就两三万，懂行的老板可以来包养，联系详聊 || 实时一手各大虚拟币平台（火币、OKEX、币世界等各大虚拟币平台客户数据）精准数据运营商接口数据，一手运营商数据价格低 | C: 数据,reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a generic data-package resale surface inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,8,zh_target_strict_core_calibrated_default_thr_0800000_c0008,0.829902,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
42,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/415595||market_item.xlsx|茶马古道|seller_raw:/shop/458140,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.889715,different_alias,true,茶马古道,茶马古道,/shop/415595,/shop/458140,,,shared_description_count_capped=1,profile_category_jaccard=0.5,,0.0,0.516474,T: 长期出售支付宝v2 v3号企 业 商 家 支 付 宝 主 账 号 子 账 号 || 20年4到5月份棋牌数据1万条 保证实用性只售5份 || 一款远程监控、控制软件（附带软件源代码）！！！ | D: 还有 10000中是20和50人民币混着卖的 如果需要特例联系我 我们不做100的 花这不好花 银行危险 20和50的随便花 超市随便逛 没有人会拿着验钞机去验 我们的货已经做旧处理了 不会是新的 但都完好无损 除了银汉的验钞机 此外都可以过 其他咨询联系我 || 只包7天售后找回和注销 ———企业支付宝—————— =========== 企 业 商 家 支 付 宝 主 账 号 价格：2000 企 业 商 家 支 付 宝 子 账 号 价格：1200 包 2 0 天 找 回 接 企 业 定 制 功 能 +++... | C: 数据 || 技术 || 其它 | Contact: email:v.conde7715@gmail.com,T: 19.9万条上海理财大客户数据_余额千万以上_优质高消费群体 || 最新整理的最全暗网网址大全，带你畅游整个暗网世界 || 猎奇必备之国内外神秘书籍 宗教 51区 UFO 光明会 神秘天书 | D: 文件内包含 大魔法书 地狱辞典 罗洁爱尔之书 尼古拉的遗嘱 51区外星人研究文件 比尔密码 光明会卡牌 隆哥隆哥 罗洪特写本 魔鬼圣经 欧拉琳达秘书 榮格紅書文本 瑞普利卷轴 塞拉菲尼写本 死海古卷 四部新约伪经中英译文对照版 所罗门之钥 索亚之书 亡灵之书 玉兰迪亚经 诸世纪 埃及亡灵书 伏尼契手稿 过五关渡六将漫画 撒旦教会 山海经（图文注释版） 新增光明会 国内神秘书籍 || 按教程操作就可以了，无需投资一分钱，每天要个几百上千还是挺容易的 PS：大部分平台只支持苹果手机IOS系统，安卓手机勿拍 | C: 虚拟 || 漏洞 || 技术,reviewed,uncertain,codex_step5_v3_calibrated_default_rereview_20260420,"Corrected Step 5 v3 calibrated-default cleanup: retained in the Step 11 primary graph as a no-shared-contact template clone. The overlap is too strong to ignore but is not seller-specific enough for positive supervision, and not strong enough by itself to assert seller-distinct negative supervision.",calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,9,zh_target_strict_core_calibrated_default_thr_0800000_c0009,0.889715,0.8,core_calibrated_default,uncertain_candidate,medium,active_frozen_labels,reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: mixed-template clique spanning pornography, data, tooling, and account-market topics. Without seller-specific anchor evidence, treat clone overlap as uncertainty rather than supervision.",rereview_existing_frozen_label
43,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/397312||market_item.xlsx|茶马古道|seller_raw:/shop/458140,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.889582,different_alias,true,茶马古道,茶马古道,/shop/397312,/shop/458140,,,shared_description_count_capped=1,profile_category_jaccard=0.75,,0.0,0.72711,T: 匿名国度全网首发:最全洗钱教程+实例操作分析+泄露风险预估+洗钱思路整理 || 精品暗网网站，什么类型都有。只有你想不到的，没有我找不到的。 || 最新彩盘源码 - 彩票盘口-电脑手机+开奖器.支持商用，已经测试！！！ | D: 本套课程从零开始，讲解人工智能的全部核心基础， 4天课让你掌握机器学习、线性代数、微积分和概率论，学完课程你可以自己推导损失函数，实现梯度下降，手写神经网络，把控无人驾驶，完成手写字识别...附全套课件资料 || 虚拟物品 出售概不退换 人工智能很火，机器学习很热，很多同学想去学习，但不知如何下手 | C: 虚拟 || 数据 || 技术,T: 19.9万条上海理财大客户数据_余额千万以上_优质高消费群体 || 最新整理的最全暗网网址大全，带你畅游整个暗网世界 || 猎奇必备之国内外神秘书籍 宗教 51区 UFO 光明会 神秘天书 | D: 文件内包含 大魔法书 地狱辞典 罗洁爱尔之书 尼古拉的遗嘱 51区外星人研究文件 比尔密码 光明会卡牌 隆哥隆哥 罗洪特写本 魔鬼圣经 欧拉琳达秘书 榮格紅書文本 瑞普利卷轴 塞拉菲尼写本 死海古卷 四部新约伪经中英译文对照版 所罗门之钥 索亚之书 亡灵之书 玉兰迪亚经 诸世纪 埃及亡灵书 伏尼契手稿 过五关渡六将漫画 撒旦教会 山海经（图文注释版） 新增光明会 国内神秘书籍 || 按教程操作就可以了，无需投资一分钱，每天要个几百上千还是挺容易的 PS：大部分平台只支持苹果手机IOS系统，安卓手机勿拍 | C: 虚拟 || 漏洞 || 技术,reviewed,uncertain,codex_step5_v3_calibrated_default_rereview_20260420,"Corrected Step 5 v3 calibrated-default cleanup: retained in the Step 11 primary graph as a no-shared-contact template clone. The overlap is too strong to ignore but is not seller-specific enough for positive supervision, and not strong enough by itself to assert seller-distinct negative supervision.",calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,9,zh_target_strict_core_calibrated_default_thr_0800000_c0009,0.889582,0.8,core_calibrated_default,uncertain_candidate,medium,active_frozen_labels,reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: mixed-template clique spanning pornography, data, tooling, and account-market topics. Without seller-specific anchor evidence, treat clone overlap as uncertainty rather than supervision.",rereview_existing_frozen_label
44,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/397312||market_item.xlsx|茶马古道|seller_raw:/shop/415595,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.845099,different_alias,true,茶马古道,茶马古道,/shop/397312,/shop/415595,,,shared_description_count_capped=2,profile_category_jaccard=0.6,,0.0,0.488556,T: 匿名国度全网首发:最全洗钱教程+实例操作分析+泄露风险预估+洗钱思路整理 || 精品暗网网站，什么类型都有。只有你想不到的，没有我找不到的。 || 最新彩盘源码 - 彩票盘口-电脑手机+开奖器.支持商用，已经测试！！！ | D: 本套课程从零开始，讲解人工智能的全部核心基础， 4天课让你掌握机器学习、线性代数、微积分和概率论，学完课程你可以自己推导损失函数，实现梯度下降，手写神经网络，把控无人驾驶，完成手写字识别...附全套课件资料 || 虚拟物品 出售概不退换 人工智能很火，机器学习很热，很多同学想去学习，但不知如何下手 | C: 虚拟 || 数据 || 技术,T: 长期出售支付宝v2 v3号企 业 商 家 支 付 宝 主 账 号 子 账 号 || 20年4到5月份棋牌数据1万条 保证实用性只售5份 || 一款远程监控、控制软件（附带软件源代码）！！！ | D: 还有 10000中是20和50人民币混着卖的 如果需要特例联系我 我们不做100的 花这不好花 银行危险 20和50的随便花 超市随便逛 没有人会拿着验钞机去验 我们的货已经做旧处理了 不会是新的 但都完好无损 除了银汉的验钞机 此外都可以过 其他咨询联系我 || 只包7天售后找回和注销 ———企业支付宝—————— =========== 企 业 商 家 支 付 宝 主 账 号 价格：2000 企 业 商 家 支 付 宝 子 账 号 价格：1200 包 2 0 天 找 回 接 企 业 定 制 功 能 +++... | C: 数据 || 技术 || 其它 | Contact: email:v.conde7715@gmail.com,reviewed,uncertain,codex_step5_v3_calibrated_default_rereview_20260420,"Corrected Step 5 v3 calibrated-default cleanup: retained in the Step 11 primary graph as a no-shared-contact template clone. The overlap is too strong to ignore but is not seller-specific enough for positive supervision, and not strong enough by itself to assert seller-distinct negative supervision.",calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,9,zh_target_strict_core_calibrated_default_thr_0800000_c0009,0.845099,0.8,core_calibrated_default,uncertain_candidate,medium,active_frozen_labels,reviewed,uncertain,codex_step5_v3_cleanup_20260416,"Step 5 v3 targeted cleanup: mixed-template clique spanning pornography, data, tooling, and account-market topics. Without seller-specific anchor evidence, treat clone overlap as uncertainty rather than supervision.",rereview_existing_frozen_label
45,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:54824||market_item.xlsx|中文暗网交易市场|seller_raw:58725,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.888976,different_alias,true,中文暗网交易市场,中文暗网交易市场,54824,58725,,,shared_description_count_capped=1,profile_category_jaccard=0.5,,0.0,0.694473,T: 双女互相玩滴蜡烫的大叫 大针筒插菊花玩的很另类 424MB || 柳州莫菁门女主风韵犹存身材极品看了流鼻血 || 冲进卫生间一路追拍清纯眼镜妹老师 短视频 | D: 使用Proxyee Down这个工具，百度网盘下载速度超快 每个资源都是我自己鉴定过的，不是精品不发 资源珍贵整理不易，就赚个辛苦费 || 为什么说绝唱，大家应该都知道，夯先生已经被抓起来了～ 高清版本值得拥有 这个片子的女主身材还是很不错的细腰爆乳翘臀，叫得也很浪 该资源使用百度网盘保存 | C: 影视色情 || 服务业务 || 私人专拍,T: 上海电影学院在校生桑梦珍超清晰版，这个资源当初找了很久 || 个人核实：身份证信息，有无前科，吸毒史，银联黑名单，老赖，诉讼史 || 超级女神冷亦菲目前尺度最大视频，以前一直卖视频不露的。 | D: 丝袜之舞》72P [AISSAI丝]黄金版 2016.05.07 6011 《冰雪女神下》55P [AISSAI丝]黄金版 2016.05.18 6012 《萱萱去逛街》48P [AISSAI丝]黄金版 2016.05.24 6013 《美丝病栋-白金版》99P [AISSAI丝]黄金版 2016.05.29 6014 《松果儿的早餐》85P [AISSAI丝]黄金版 2016.06.05 6015 《美丝灵儿》94P [AISSAI丝]黄金版 2016.06.12 6016 《街头小秘书》83p [AISS... | C: 影视色情 || 服务业务 || 虚拟物品,reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a public media/resource-package resale template inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,10,zh_target_strict_core_calibrated_default_thr_0800000_c0010,0.888976,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
46,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:58725||market_item.xlsx|中文暗网交易市场|seller_raw:70335,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.888976,different_alias,true,中文暗网交易市场,中文暗网交易市场,58725,70335,,,shared_description_count_capped=1,profile_category_jaccard=0.666667,,0.0,0.717323,T: 上海电影学院在校生桑梦珍超清晰版，这个资源当初找了很久 || 个人核实：身份证信息，有无前科，吸毒史，银联黑名单，老赖，诉讼史 || 超级女神冷亦菲目前尺度最大视频，以前一直卖视频不露的。 | D: 丝袜之舞》72P [AISSAI丝]黄金版 2016.05.07 6011 《冰雪女神下》55P [AISSAI丝]黄金版 2016.05.18 6012 《萱萱去逛街》48P [AISSAI丝]黄金版 2016.05.24 6013 《美丝病栋-白金版》99P [AISSAI丝]黄金版 2016.05.29 6014 《松果儿的早餐》85P [AISSAI丝]黄金版 2016.06.05 6015 《美丝灵儿》94P [AISSAI丝]黄金版 2016.06.12 6016 《街头小秘书》83p [AISS... | C: 影视色情 || 服务业务 || 虚拟物品,T: 当年的一介撸夫音乐学院女友野战，女主新作品 || 童顏混血大眼小仙女19部视频合集[7.7G/磁力链 || 打包出BC，电玩，体育，金融股票投资类的贴吧 | D: 其 当然，说白了ASMR在普通屌丝中，更多的是以性感的呻吟来唤醒屌丝们的荷尔蒙，所以也就出现了很多情色类的ASMR的主播 当然，这类主播的ASMR的视频音频在网上流传很多，但是大多并不露骨，虽然也有很多挑逗，但是这对于身经百战的人来说，真心可谓普通了 || 使用Proxyee Down这个工具，百度网盘下载速度超快 每个资源都是我自己鉴定过的，不是精品不发 资源珍贵整理不易，就赚个辛苦费 | C: 影视色情 || 虚拟物品,reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a public media/resource-package resale template inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,10,zh_target_strict_core_calibrated_default_thr_0800000_c0010,0.888976,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
47,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:54824||market_item.xlsx|中文暗网交易市场|seller_raw:70335,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.817753,different_alias,true,中文暗网交易市场,中文暗网交易市场,54824,70335,,,shared_description_count_capped=2,profile_category_jaccard=0.25,,0.0,0.503774,T: 双女互相玩滴蜡烫的大叫 大针筒插菊花玩的很另类 424MB || 柳州莫菁门女主风韵犹存身材极品看了流鼻血 || 冲进卫生间一路追拍清纯眼镜妹老师 短视频 | D: 使用Proxyee Down这个工具，百度网盘下载速度超快 每个资源都是我自己鉴定过的，不是精品不发 资源珍贵整理不易，就赚个辛苦费 || 为什么说绝唱，大家应该都知道，夯先生已经被抓起来了～ 高清版本值得拥有 这个片子的女主身材还是很不错的细腰爆乳翘臀，叫得也很浪 该资源使用百度网盘保存 | C: 影视色情 || 服务业务 || 私人专拍,T: 当年的一介撸夫音乐学院女友野战，女主新作品 || 童顏混血大眼小仙女19部视频合集[7.7G/磁力链 || 打包出BC，电玩，体育，金融股票投资类的贴吧 | D: 其 当然，说白了ASMR在普通屌丝中，更多的是以性感的呻吟来唤醒屌丝们的荷尔蒙，所以也就出现了很多情色类的ASMR的主播 当然，这类主播的ASMR的视频音频在网上流传很多，但是大多并不露骨，虽然也有很多挑逗，但是这对于身经百战的人来说，真心可谓普通了 || 使用Proxyee Down这个工具，百度网盘下载速度超快 每个资源都是我自己鉴定过的，不是精品不发 资源珍贵整理不易，就赚个辛苦费 | C: 影视色情 || 虚拟物品,reviewed,negative,codex_step5_v3_calibrated_default_rereview_20260420,Corrected Step 5 v3 calibrated-default cleanup: no shared contact or PGP; overlap is a public media/resource-package resale template inside a template-clone-not-controller cluster. Freeze as seller-distinct template reuse.,calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,10,zh_target_strict_core_calibrated_default_thr_0800000_c0010,0.817753,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
48,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/452097||market_item.xlsx|茶马古道|seller_raw:/shop/463004,sockpuppet_primary,high,step11_calibrated_default_v3|template_clone_edge,0.884345,different_alias,true,茶马古道,茶马古道,/shop/452097,/shop/463004,,shared_title_count_capped=1,shared_description_count_capped=2,profile_category_jaccard=0.5,,0.16193,0.698211,T: 专业黑客接单渗透入侵拿站shell，无套路全程茶马担保交易，欢迎电报@heiheiniu2021咨询 || 求购短时间内快速把血压升到180的方法，有办法的留 下电报 我加你！！！ || bc福音时时彩挂机工具软件稳赚，拍下网盘下载！ | D: 网赌走投无路联系改单提款黑台子的直接拉黑 以渗透成功变现分成为条件企图暂缓付款的直接免开尊口 || 我们只负责在拖库拿站这方面提供全套技术支持，至于数据如何使用，是老铁自己的事 | C: 技术 || 服务 || 站内充提 | Contact: telegram:lu7954697 | lucas9999999,T: 专业黑客接单渗透入侵拿站shell，无套路全程茶马担保交易，欢迎电报@heiheiniu2021咨询 || 全国提供『私人女佣』『女孩丫鬟』 || 私拍！！！yikula1私拍！！！ | D: 需要预定的客户直接下单，流程是:客户预付一万刀定金~或者经过会员担保推荐~这边会提供客户一部分女孩资料库~客户挑好女孩~我方送货上门 预定好了，我们会给您一部分女孩的资料库，资料库不会多，十个以内【女孩的质量是非常优秀的，绝对可以让您不管带到哪种场合都会承托出您的品味与高贵的】，如果没中意的，这边会联系经济人根据客户的喜好，去所在地区寻找客户要求的女孩，一般一个月就能签约到合适的女孩，这种定制的要求，需要客户额外付给经纪人猎人一万刀的经费 || 我们只提供最美好的 女孩都是满16岁的，是合法生意，如果有的地区... | C: 服务 || 担保私拍,reviewed,uncertain,codex_step5_v3_calibrated_default_rereview_20260420,"Corrected Step 5 v3 calibrated-default cleanup: retained in the Step 11 primary graph as a no-shared-contact template clone. The overlap is too strong to ignore but is not seller-specific enough for positive supervision, and not strong enough by itself to assert seller-distinct negative supervision.",calibrated_default_template_clone,step11_calibrated_default_v3|template_clone_edge,11,zh_target_strict_core_calibrated_default_thr_0800000_c0011,0.884345,0.8,core_calibrated_default,uncertain_candidate,medium,active_review_queue,pending,,,,review_existing_pending_queue_row
