balanced_review_rank,review_stratum,pair_uid,candidate_scope,review_priority,candidate_rule_hits,candidate_rank_score,alias_relation,same_market_raw,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,shared_contact_values,shared_title_values,shared_description_values,shared_category_values,shared_pgp_fingerprint_values,lexical_similarity,structural_support_score,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes,target_bucket,target_reason,target_action,suggested_label,suggested_confidence,source_step11_scorer_token,source_step11_graph_primary_threshold,source_step11_prob_positive,source_step11_score_rank_desc,source_step11_threshold_pass_bool,source_step11_graph_filter_retained_bool,embedding_cosine_bge_m3,structural_support_score_raw,profile_category_jaccard,style_gap_score,style_gap_feature_hit_count,boundary_distance_to_graph_threshold
382,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:42402||market_item.xlsx|中文暗网交易市场|seller_raw:55515,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.617383,different_alias,true,中文暗网交易市场,中文暗网交易市场,42402,55515,,,,私人专拍,,0.246444,0.403912,"T: 收0.009比特币 || 收0.009比特币 | D: 420RMB收0.009比特币,WX/ZFB交易 | C: 私人专拍",T: 60人民币收本站0.001比特币，支付宝微信转 || 收本站0.001比特币，men111111专拍 | D: 60人民币收本站0.001比特币，支付宝微信转 | C: 私人专拍 || 影视色情,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.617383,1625,1,0,0.864152,0.403912,0.5,3.014593,5,0.057383
383,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:28990||market_item.xlsx|中文暗网交易市场|seller_raw:32559,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.603388,different_alias,true,中文暗网交易市场,中文暗网交易市场,28990,32559,,,,数据资源,,0.22683,0.503601,T: 出身份证正反面＋手持，可代过数字货币交易所KYC，可洗钱 || 出身份证正反面＋手持，可代过数字货币交易所KYC，可洗钱 | D: 身份证正反面＋手持，，从未使用过，三块一份，一百份起出，可指定性别等要求 可代过数字货币交易所KYC，可洗钱，需要可另开帖 | C: 数据资源,T: 数字货币交易平台一手shell || 数字货币交易平台一手shell | C: 数据资源,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.603388,1671,1,0,0.803627,0.503601,1.0,3.013377,6,0.043388
384,semantic_only,market_item.xlsx|茶马古道|seller_raw:/shop/444945||market_item.xlsx|茶马古道|seller_raw:/shop/8633,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.666656,different_alias,true,茶马古道,茶马古道,/shop/444945,/shop/8633,,,,,,0.29865,0.348999,T: 手机短信嗅探设备及系统，真实有效 || 手机短信嗅探设备及系统，真实有效 | D: 接亚洲任务，杀人，伤人，报复等 | C: 实物 || 服务,T: 出短信嗅探设备。可盗刷银行卡和手机话费。设备加查卡查证出料技术打包。支持任何方式测试。支持担保交易或者货到付款。 || 出短信嗅探设备。可盗刷银行卡和手机话费。设备加查卡查证出料技术打包。支持任何方式测试。支持担保交易或者货到付款。 | D: 我们出售目前市面上质量最好的短信嗅探设备，能帮助你获取设备2公里之内的手机号码，接下来你又可以或许该手机收到的短信，比如验证码之类，不少地方到这里也已经够用的，如果还需要身份证号码之类，你也可以通过该手机号在其他主流网站上找到此人留存的身份证号码，甚至是修改密码等 | C: 四件套号卡,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.666656,641,1,0,0.854641,0.348999,0.0,3.013317,4,0.106656
385,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:459528||market_item.xlsx|茶马古道|seller_raw:/shop/6982,sockpuppet_primary,high,shared_title_clone|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.484461,different_alias,false,中文暗网交易市场,茶马古道,459528,/shop/6982,,赠送妈妈网宝妈数据330万_出售女性企业家6w全国商会女老板,,,,0.0,0.218009,T: 赠送妈妈网宝妈数据330万_出售女性企业家6w全国商会女老板 || 赠送妈妈网宝妈数据330万_出售女性企业家6w全国商会女老板 | D: 数据格式： 姓 名 联系电话 会 籍 公益指数 人脉指数 企业名称 活跃度 数据量：6万 宝妈网330w全国宝妈数据可用于幼教学前教育推广 宝妈网流出的数据，一共330万，已按照省份分不同的表格 格式：昵称|手机号码|所在省市|宝宝年龄 数据大约是17年年中的历史数据，你只要将宝宝年龄加3岁就可以得到宝宝现在的真... | C: 数据资源,T: 2000套中国kyc身份材料打包身份证正面+反面+本人手持身份证白纸 || 十万条信用卡数据 | D: 本贴介绍：1.出售数据的数据量 2.测试数据 3.反注册查询数据地址 1.数据量5.3万 2.直接给数据 直接去验证吧 施国英 320625196309042420 13912899438 35455.13 ****567890 海门解放东路证券营业部 陆文仙 330425197111093623 1342289... | C: 数据 || 服务,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.484461,2804,0,0,0.808159,0.218009,0.0,3.011127,6,0.075539
386,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:15581||market_item.xlsx|中文暗网交易市场|seller_raw:582366,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.645927,different_alias,true,中文暗网交易市场,中文暗网交易市场,15581,582366,,,,私人专拍,,0.164999,0.629328,T: 给charles的专拍链接 || 给charles的专拍链接 | D: 其他人不要拍噢 | C: 私人专拍,T: 20年8月新出广发证券股民数据14W || 20年8月新出广发证券股民数据14W | D: 20年8月新出广发证券股民数据14W 全部数据140000多，投资人各地分布 姓名-身份证-ID-手机-运营商-资金量-地区 都带有投入资金量，如图 自动发货，新鲜好数据先拍先用 | C: 数据资源 || 私人专拍,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.645927,1271,1,0,0.767996,0.629328,0.5,3.008513,4,0.085927
387,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:29205||market_item.xlsx|中文暗网交易市场|seller_raw:99610,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.49261,different_alias,true,中文暗网交易市场,中文暗网交易市场,29205,99610,,,,私人专拍,,0.297637,0.81712,T: xiytest 与 1.5T社工库的私人专拍 || xiytest 与 1.5T社工库的私人专拍 | D: 交易内容：1.5T社工库贴中的所有数据 P2P 56W | C: 私人专拍,T: 私人专拍 || 私人专拍 | D: 私人专拍！！！！ | C: 私人专拍,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.49261,2592,0,0,0.831699,0.81712,1.0,3.004053,4,0.06739
388,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/404383||market_item.xlsx|茶马古道|seller_raw:/shop/408919,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.675727,different_alias,true,茶马古道,茶马古道,/shop/404383,/shop/408919,,,,数据,,0.142008,0.67545,T: 陕西省房本信息 名称 联系电话 详细地址 大量求购 应收尽收 || 陕西省房本信息 名称 联系电话 详细地址 大量求购 应收尽收 | D: 大量求购房本信息 急 | C: 数据,T: 【大量求购】台湾网购数据，最好是旅游酒店订房类 || 【大量求购】台湾网购数据，最好是旅游酒店订房类 | D: 走去茶马担保交易 qq：1481763344 短信：15084356061 TG：@CABDL | C: 数据,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.675727,394,1,0,0.84056,0.67545,1.0,2.999619,5,0.115727
389,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:39215||market_item.xlsx|中文暗网交易市场|seller_raw:51690,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.504081,different_alias,true,中文暗网交易市场,中文暗网交易市场,39215,51690,,,,私人专拍,,0.290086,0.296895,T: mywayorhighway的私人专拍，0.0016btc || mywayorhighway的私人专拍，0.0016btc | D: 他人勿拍。 | C: 私人专拍,T: 华住开房查询 含最新5亿库 || 给sw3425369的私人专拍 | D: 很多人要的库子，拿出来卖了 车主信息，懂的自然懂 包含姓名、住址、联系方式、车型、车牌号 目录见截图 拍下自动发货 | C: 私人专拍 || 服务业务,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.504081,2414,0,0,0.772038,0.296895,0.333333,2.987435,6,0.055919
390,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/338||market_item.xlsx|茶马古道|seller_raw:/shop/445058,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.662464,different_alias,true,茶马古道,茶马古道,/shop/338,/shop/445058,,,,数据,,0.160348,0.542104,T: 找sina微博代发，可以做的请联系我！我每天都会上来一次 || 找sina微博代发，可以做的请联系我！我每天都会上来一次 | D: 一单给你20-40块，一任一結，每天可得480元，详情加我了解”这种的联系我，量大长期合作，每天上线一次，谢谢 | C: 数据 || 服务,T: 购买炒股软件的缴费会员信息-有刚需的请联系我谈 || 购买炒股软件的缴费会员信息-有刚需的请联系我谈 | C: 数据,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.662464,824,1,0,0.766457,0.542104,0.5,2.986302,4,0.102464
391,semantic_only,market_item.xlsx|茶马古道|seller_raw:/shop/422791||market_item.xlsx|茶马古道|seller_raw:/shop/445671,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.666656,different_alias,true,茶马古道,茶马古道,/shop/422791,/shop/445671,,,,技术,,0.222862,0.42623,T: 谁有一手新加坡 日本 韩国 马来车主数据 房产数据 或者教师数据等 || 谁有一手新加坡 日本 韩国 马来车主数据 房产数据 或者教师数据等 | D: 谁有一手新加坡 日本 韩国 马来车主数据 房产数据 或者教师数据等 谁有一手新加坡 日本 韩国 马来车主数据 房产数据 或者教师数据等 加我飞机@qs9898 | C: 数据 || 技术,T: 求购支付宝暗雷 || 求购支付宝暗雷 | D: 求购一款最新的支付宝暗雷 | C: 技术,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.666656,631,1,0,0.807289,0.42623,0.5,2.984399,5,0.106656
392,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:511033||market_item.xlsx|中文暗网交易市场|seller_raw:543832,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.485512,different_alias,true,中文暗网交易市场,中文暗网交易市场,511033,543832,,,,私人专拍,,0.20835,0.702166,T: tiantian的私拍 || tiantian的私拍 | D: tiantian的私拍，勿扰 | C: 私人专拍,T: 与517474的私拍 || 与517474的私拍 | D: （卖家）id：543832传送给（买家）id：517474 1T的文件，上传至买家的网盘，上传完成买家验证无误后，立即结款 | C: 私人专拍,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.485512,2741,0,0,0.921338,0.702166,1.0,2.98176,4,0.074488
393,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:504138||market_item.xlsx|茶马古道|seller_raw:/shop/265,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.496776,different_alias,false,中文暗网交易市场,茶马古道,504138,/shop/265,,,,,,0.207012,0.296132,T: 成的私人专拍 || 提取微信qq好友 | D: 做5个微信号，微信好友，周一出 | C: 服务业务 || 私人专拍,T: 提取微信QQ好友列表 || 提取微信QQ好友列表 | D: 2200rmb一个目标号 最多提取目标号两千个，如果目标没有两千个好友出来多少是多少 （提取好友有少遗漏，特别是近期加的好友） 数据格式 出来有wxid 微信账号 等（备注聊天记录没有） 需要的老板请留下咨询 | C: 服务,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.496776,2501,0,0,0.859925,0.296132,0.0,2.97703,4,0.063224
394,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:11457||market_item.xlsx|中文暗网交易市场|seller_raw:517245,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.480247,different_alias,true,中文暗网交易市场,中文暗网交易市场,11457,517245,,,,私人专拍,,0.162385,0.566521,T: 5000.5000.5000 专拍 || btc78841个人专拍 | D: Cvv教学，收徒。 | C: 私人专拍,T: 证券数据私人专拍_证券数据私人专拍 || 证券数据私人专拍_证券数据私人专拍 | D: 证券数据私人专拍_证券数据私人专拍 | C: 私人专拍,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.480247,2921,0,0,0.829876,0.566521,1.0,2.976895,4,0.079753
395,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:35465||market_item.xlsx|中文暗网交易市场|seller_raw:36740,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.494589,different_alias,true,中文暗网交易市场,中文暗网交易市场,35465,36740,,,,,,0.242156,0.288545,T: OurGirl BBS 少女个人信息交流社区邀请码 || OurGirl BBS 少女个人信息交流社区邀请码 | D: OurGirl BBS 少女个人信息交流社区邀请码分享 | C: 影视色情,T: 草榴社区邀请码或共享账号出售 || Express VPN破解版 | D: 邀请码0.004BTC需要的拍两份，共享账号0.002BTC需要的拍一份，总共出售30份 投诉期7天 | C: 其它类别 || 虚拟物品,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.494589,2555,0,0,0.766845,0.288545,0.0,2.976084,4,0.065411
396,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:555223||market_item.xlsx|茶马古道|seller_raw:/shop/406520,sockpuppet_primary,high,shared_description_clone|shared_title_clone|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.634647,different_alias,false,中文暗网交易市场,茶马古道,555223,/shop/406520,,今年近3月_招商证券股民数据12W独家,招商证券股民数据，短信信息为今年近3月内的，有姓名，手机号，地区，运营商，短信内容等，详细看图 || 招商证券股民数据，短信信息为今年近3月内的，有姓名，手机号，地区，运营商，短信内容等，详细看图。数据量12万多条，拍下自动发货。新鲜首发，一分钱一分货，不议价谢谢,,,0.0,0.245773,T: 今年近3月_招商证券股民数据12W独家 || 今年近3月_招商证券股民数据12W独家 | D: 招商证券股民数据，短信信息为今年近3月内的，有姓名，手机号，地区，运营商，短信内容等，详细看图 | C: 数据资源 || 私人专拍,T: 今年网贷放款数据9万条新鲜贷款714下款料 || 2020年同花顺股民数据13万条新鲜优质资源 | D: 今年上月份德邦物流数据， 数据量有170000多条， 有货物名称，收件人姓名，收件电话，收件地址，时间，状态这些字段格式， 具体格式看附件图片， 全国各地的，货物类别也是各式各样的 一手新鲜资源，拍下自动显示链接 | C: 数据,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.634647,1476,1,0,0.837291,0.245773,0.0,2.969247,6,0.074647
397,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:471824||market_item.xlsx|茶马古道|seller_raw:/shop/7611,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.506717,different_alias,false,中文暗网交易市场,茶马古道,471824,/shop/7611,,,,,,0.250627,0.241088,T: 整套气抢资料3.7G || 整套气抢资料3.7G | D: 整套秃鹰、板球、ED、骚本、滑膛、快排、季候风、虎贲图纸，内包含组装教程，详细参数图纸里面都有，保证可以直接加工，可复制资源售出不退，不墨迹的可以供技术支持 | C: 技术技能,"T: 各种气枪cad图纸+详细安装教程3.7GB【自动发货】 || cvv钓鱼源码苹果官网钓鱼源码【自动发货】 | D: 苹果官网钓鱼源码可钓cvv全资+3d+apple id，兼容所有电脑和移动设备,钓鱼页面自适应,和官网一模一样,从此不用买料,被料商骗,用最新鲜的料,已打包全套源码和英文视频安装教程,已设置自动发货,全网质量最高价格最低，永久免费包更新，不二次收费 防止泛滥， | C: 虚拟 || 数据",reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.506717,2281,0,0,0.800595,0.241088,0.0,2.96297,5,0.053283
398,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/393682||market_item.xlsx|茶马古道|seller_raw:/shop/7106,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.651852,different_alias,true,茶马古道,茶马古道,/shop/393682,/shop/7106,,,,数据,,0.146159,0.528111,T: 大量收购腾讯游戏QQ邮箱数据 || 大量收购腾讯游戏QQ邮箱数据 | D: 绝地求生，吃鸡，CF，DNF，和平精英，LOL，英雄联盟，王者荣耀，CSGO，荒野行动，跑跑卡丁车，使命召唤，无限法则，堡垒之夜，自走棋 | C: 数据,T: 收一手最新高中大学在校学生信息，家长电话齐全 || 求购腾讯企业邮箱数据，或管理员邮箱 | D: 收一手最新高中大学在校学生信息，家长电话齐全 | C: 数据,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.651852,1100,1,0,0.815309,0.528111,1.0,2.958143,5,0.091852
399,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/445120||market_item.xlsx|茶马古道|seller_raw:/shop/447167,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.599233,different_alias,true,茶马古道,茶马古道,/shop/445120,/shop/447167,,,,洗车精洗,,0.431373,0.526232,T: 1111111111111111111111111 || 111111111111111111111 | D: 11111111111111111 | C: 数据 || 洗车精洗,T: 实力稳定洗钱通道 || 实力稳定洗钱通道 | D: 有需要的联系tg:@Mrcanxu | C: 洗车精洗,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.599233,1689,1,0,0.861466,0.526232,0.5,2.95662,6,0.039233
400,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:312123||market_item.xlsx|中文暗网交易市场|seller_raw:58949,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.675727,different_alias,true,中文暗网交易市场,中文暗网交易市场,312123,58949,,,,私人专拍,,0.147131,0.829383,T: 小树的私拍--闲人勿扰 || 小树的私拍--闲人勿扰 | D: 本服务提供严重漏洞：例如 XSS漏洞 逻辑漏洞 SQL注入漏洞 上传下载漏洞 敏感数据泄露漏洞等等 爆严重漏洞才收费，否则退款 | C: 私人专拍,T: zhang666的私拍 || zhang666的私拍 | D: zhang666的私拍 | C: 私人专拍,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.675727,382,1,0,0.793249,0.829383,1.0,2.955818,4,0.115727
401,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/425001||market_item.xlsx|茶马古道|seller_raw:/shop/460340,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.629983,different_alias,true,茶马古道,茶马古道,/shop/425001,/shop/460340,,,,数据,,0.256479,0.726724,T: 求购政府内部通讯录资料，企业内部通讯录，医院或学校内部通讯录 || 微信代取技术 | D: 求购微信代取零钱 信用卡 银行卡 有技术的联系我 长期合作 点位美丽 | C: 数据 || 其它,T: 收购一手政府机构，医院，学校内部人员数据 || 收购政府内部通讯 | D: 大量收购市或县 政协委员、人大代表、村支书、学校、医院、各个局单位内部通讯录（公检法除外） 要求 姓名、职务、手机号码、有更详细的更好 | C: 数据,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.629983,1543,1,0,0.892744,0.726724,0.5,2.953196,5,0.069983
402,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/459998||market_item.xlsx|茶马古道|seller_raw:/shop/461358,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.655433,different_alias,true,茶马古道,茶马古道,/shop/459998,/shop/461358,,,,四件套号卡,,0.184908,0.624274,T: 购手机实名卡，三网都可以，量大的来合作，带诚意来，联系TG@xydycqhz || 求购顺丰，京东快递酒类购物数据，量大的来。带上测试。 | D: 购手机实名卡，三网都可以，量大的来合作，带诚意来，联系TG@xydycqhz | C: 四件套号卡 || 数据,T: 求购三网卡，电报david886668 || 求购三网卡，电报david886668 | D: 主要上网用，套餐流量多，月租性价比高的优先 | C: 四件套号卡,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.655433,1017,1,0,0.852175,0.624274,0.5,2.950913,6,0.095433
403,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:31478||market_item.xlsx|茶马古道|seller_raw:/shop/464480,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.553243,different_alias,false,中文暗网交易市场,茶马古道,31478,/shop/464480,,,,,,0.218016,0.35431,T: 一手数据 || 一手数据 | C: 私人专拍,T: 寻渗透技术或者黑客高手，一手数据 源头团队合作 || 寻渗透技术或者黑客高手，一手数据 源头团队合作 | D: 实时网贷数据，真大神详聊，非常勿扰@niu88899 | C: 技术,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.553243,1795,0,0,0.813749,0.35431,0.0,2.945253,5,0.006757
404,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:51690||market_item.xlsx|中文暗网交易市场|seller_raw:99610,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.648242,different_alias,true,中文暗网交易市场,中文暗网交易市场,51690,99610,,,,私人专拍,,0.213224,0.361895,T: 华住开房查询 含最新5亿库 || 给sw3425369的私人专拍 | D: 很多人要的库子，拿出来卖了 车主信息，懂的自然懂 包含姓名、住址、联系方式、车型、车牌号 目录见截图 拍下自动发货 | C: 私人专拍 || 服务业务,T: 私人专拍 || 私人专拍 | D: 私人专拍！！！！ | C: 私人专拍,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.648242,1212,1,0,0.782128,0.361895,0.333333,2.941631,5,0.088242
