"path","type","reason","bytes","last_write_time"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_100pct_seed_20260321_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27570","2026-04-22T21:23:01"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_100pct_seed_20260321_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21247","2026-04-22T21:23:02"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_100pct_seed_20260321_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","55888","2026-04-22T21:23:03"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_100pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33517","2026-04-22T21:23:04"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_100pct_seed_20260322_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31018","2026-04-22T21:23:04"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_100pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29796","2026-04-22T21:23:06"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_100pct_seed_20260322_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27570","2026-04-22T21:23:05"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_100pct_seed_20260322_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21247","2026-04-22T21:23:06"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_100pct_seed_20260322_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","55888","2026-04-22T21:23:07"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_10pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33393","2026-04-22T21:23:09"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_10pct_seed_20260320_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30894","2026-04-22T21:23:08"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_10pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29679","2026-04-22T21:23:10"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_10pct_seed_20260320_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27453","2026-04-22T21:23:09"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_10pct_seed_20260320_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21166","2026-04-22T21:23:11"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_10pct_seed_20260320_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","5763","2026-04-22T21:23:11"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_10pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33393","2026-04-22T21:23:13"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_10pct_seed_20260321_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30894","2026-04-22T21:23:12"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_10pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29679","2026-04-22T21:23:14"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_10pct_seed_20260321_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27453","2026-04-22T21:23:14"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_10pct_seed_20260321_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21166","2026-04-22T21:23:15"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_10pct_seed_20260321_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","5763","2026-04-22T21:23:15"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_10pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33393","2026-04-22T21:23:17"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_10pct_seed_20260322_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30894","2026-04-22T21:23:17"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_10pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29679","2026-04-22T21:23:19"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_10pct_seed_20260322_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27453","2026-04-22T21:23:18"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_10pct_seed_20260322_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21166","2026-04-22T21:23:19"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_10pct_seed_20260322_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","5763","2026-04-22T21:23:20"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_20pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33391","2026-04-22T21:23:22"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_20pct_seed_20260320_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30892","2026-04-22T21:23:21"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_20pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29678","2026-04-22T21:23:23"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_20pct_seed_20260320_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27452","2026-04-22T21:23:22"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_20pct_seed_20260320_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21167","2026-04-22T21:23:23"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_20pct_seed_20260320_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","11242","2026-04-22T21:23:24"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_20pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33391","2026-04-22T21:23:26"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_20pct_seed_20260321_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30892","2026-04-22T21:23:25"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_20pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29678","2026-04-22T21:23:27"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_20pct_seed_20260321_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27452","2026-04-22T21:23:26"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_20pct_seed_20260321_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21167","2026-04-22T21:23:28"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_20pct_seed_20260321_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","11242","2026-04-22T21:23:28"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_20pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33391","2026-04-22T21:23:30"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_20pct_seed_20260322_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30892","2026-04-22T21:23:29"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_20pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29678","2026-04-22T21:23:31"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_20pct_seed_20260322_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27452","2026-04-22T21:23:31"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_20pct_seed_20260322_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21167","2026-04-22T21:23:32"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_20pct_seed_20260322_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","11242","2026-04-22T21:23:33"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_50pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33388","2026-04-22T21:23:34"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_50pct_seed_20260320_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30889","2026-04-22T21:23:34"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_50pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29686","2026-04-22T21:23:36"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_50pct_seed_20260320_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27460","2026-04-22T21:23:35"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_50pct_seed_20260320_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21165","2026-04-22T21:23:36"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_50pct_seed_20260320_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","28077","2026-04-22T21:23:37"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_50pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33388","2026-04-22T21:23:39"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_50pct_seed_20260321_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30889","2026-04-22T21:23:38"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_50pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29686","2026-04-22T21:23:40"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_50pct_seed_20260321_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27460","2026-04-22T21:23:39"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_50pct_seed_20260321_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21165","2026-04-22T21:23:40"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_50pct_seed_20260321_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","28077","2026-04-22T21:23:41"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_50pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","33388","2026-04-22T21:23:43"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_50pct_seed_20260322_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30889","2026-04-22T21:23:42"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_50pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29686","2026-04-22T21:23:44"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_50pct_seed_20260322_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27460","2026-04-22T21:23:43"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_50pct_seed_20260322_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21165","2026-04-22T21:23:45"
"reports\step9_core_few_shot_default_no_structural_lr_l2_ratio_50pct_seed_20260322_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","28077","2026-04-22T21:23:45"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_100pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","34227","2026-04-22T21:23:47"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_100pct_seed_20260320_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31728","2026-04-22T21:23:47"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_100pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30430","2026-04-22T21:23:48"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_100pct_seed_20260320_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28204","2026-04-22T21:23:48"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_100pct_seed_20260320_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21736","2026-04-22T21:23:49"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_100pct_seed_20260320_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","55888","2026-04-22T21:23:50"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_100pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","34227","2026-04-22T21:23:51"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_100pct_seed_20260321_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31728","2026-04-22T21:23:51"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_100pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30430","2026-04-22T21:23:53"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_100pct_seed_20260321_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28204","2026-04-22T21:23:52"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_100pct_seed_20260321_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21736","2026-04-22T21:23:53"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_100pct_seed_20260321_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","55888","2026-04-22T21:23:54"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_100pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","34227","2026-04-22T21:23:56"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_100pct_seed_20260322_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31728","2026-04-22T21:23:55"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_100pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30430","2026-04-22T21:23:57"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_100pct_seed_20260322_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28204","2026-04-22T21:23:56"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_100pct_seed_20260322_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21736","2026-04-22T21:23:58"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_100pct_seed_20260322_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","55888","2026-04-22T21:23:58"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_10pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","34050","2026-04-22T21:24:00"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_10pct_seed_20260320_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31551","2026-04-22T21:23:59"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_10pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30321","2026-04-22T21:24:01"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_10pct_seed_20260320_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28095","2026-04-22T21:24:01"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_10pct_seed_20260320_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21654","2026-04-22T21:24:02"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_10pct_seed_20260320_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","5763","2026-04-22T21:24:02"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_10pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","34050","2026-04-22T21:24:04"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_10pct_seed_20260321_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31551","2026-04-22T21:24:04"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_10pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30321","2026-04-22T21:24:05"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_10pct_seed_20260321_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28095","2026-04-22T21:24:05"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_10pct_seed_20260321_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21654","2026-04-22T21:24:06"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_10pct_seed_20260321_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","5763","2026-04-22T21:24:07"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_10pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","34050","2026-04-22T21:24:08"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_10pct_seed_20260322_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31551","2026-04-22T21:24:08"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_10pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30321","2026-04-22T21:24:10"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_10pct_seed_20260322_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28095","2026-04-22T21:24:09"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_10pct_seed_20260322_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21654","2026-04-22T21:24:10"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_10pct_seed_20260322_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","5763","2026-04-22T21:24:11"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_20pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","34035","2026-04-22T21:24:13"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_20pct_seed_20260320_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31536","2026-04-22T21:24:12"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_20pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30324","2026-04-22T21:24:14"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_20pct_seed_20260320_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28098","2026-04-22T21:24:13"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_20pct_seed_20260320_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21650","2026-04-22T21:24:15"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_20pct_seed_20260320_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","11242","2026-04-22T21:24:15"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_20pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","34035","2026-04-22T21:24:17"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_20pct_seed_20260321_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31536","2026-04-22T21:24:16"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_20pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30324","2026-04-22T21:24:18"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_20pct_seed_20260321_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28098","2026-04-22T21:24:18"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_20pct_seed_20260321_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21650","2026-04-22T21:24:19"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_20pct_seed_20260321_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","11242","2026-04-22T21:24:19"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_20pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","34035","2026-04-22T21:24:21"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_20pct_seed_20260322_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31536","2026-04-22T21:24:21"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_20pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30324","2026-04-22T21:24:23"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_20pct_seed_20260322_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28098","2026-04-22T21:24:22"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_20pct_seed_20260322_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21650","2026-04-22T21:24:23"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_20pct_seed_20260322_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","11242","2026-04-22T21:24:24"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_50pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","34084","2026-04-22T21:24:26"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_50pct_seed_20260320_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31585","2026-04-22T21:24:25"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_50pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30317","2026-04-22T21:24:27"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_50pct_seed_20260320_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28091","2026-04-22T21:24:26"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_50pct_seed_20260320_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21653","2026-04-22T21:24:27"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_50pct_seed_20260320_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","28077","2026-04-22T21:24:28"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_50pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","34084","2026-04-22T21:24:30"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_50pct_seed_20260321_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31585","2026-04-22T21:24:29"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_50pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30317","2026-04-22T21:24:31"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_50pct_seed_20260321_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28091","2026-04-22T21:24:30"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_50pct_seed_20260321_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21653","2026-04-22T21:24:32"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_50pct_seed_20260321_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","28077","2026-04-22T21:24:32"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_50pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","34084","2026-04-22T21:24:34"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_50pct_seed_20260322_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","31585","2026-04-22T21:24:33"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_50pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30317","2026-04-22T21:24:35"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_50pct_seed_20260322_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28091","2026-04-22T21:24:35"
"reports\step9_core_few_shot_default_no_structural_residual_lr_ratio_50pct_seed_20260322_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","21653","2026-04-22T21:24:36"
