synthetic_seller_uid,parent_seller_uid,parent_pair_uid,component_id,fold,review_label,track,seed,variant_index,transform,source_field,segment_index,text,source_market_raw,identifier_value,synthetic_train_only
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/left,market_item.xlsx|中文暗网交易市场|seller_raw:39516,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,3,数量：200w 时间：未知 但是不是非常非常老的那种 发货方式：拍下后见链接 数据具有复制性不以任何理由退款 数据格式：身份证号 名字 邮箱 地址 电话,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/left,market_item.xlsx|中文暗网交易市场|seller_raw:39516,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,4,長沙大學2015級數據庫 時間已經相對久遠 2007年 裏面的date文件夾包含了萬天詳細數據。團員 黨員 所在單位等等 自動發貨,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/left,market_item.xlsx|中文暗网交易市场|seller_raw:39516,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,5,文件為pdf文件 大小7.25mb 下載后可見鏈接 159頁,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/left,market_item.xlsx|中文暗网交易市场|seller_raw:39516,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,6,物流数据110w 时间9月1-9月6 10w条等于1w元 可以分批购买 详细如下 分批买请私信我 我单独算价格分批出售 一共六份 第一份：171860条 第二份：116856条 第三份：192491条 第四份：200696条 第五份：205728条 第六份：207878条 共1095509条9w打包 详情可以站内私信,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/left,market_item.xlsx|中文暗网交易市场|seller_raw:39516,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,7,你还在因为 支付宝被骗钱找不到人吗？ 你还在苦于社工名字尔烦恼吗？ 仅仅一个二维码直接出实名制 你还在犹豫什么？ 快利用别人的贪心去锁定他们吧！ 本帖只提供查实名的方法 并不提供整套社工钓鱼的思路 思路死板，自由发挥 拍下后请主动放款并留下你的邮箱 不要使用qq邮箱哦 其他无所谓 只要你付款 卖家保证2小时内发到你的邮箱,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/left,market_item.xlsx|中文暗网交易市场|seller_raw:39516,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,8,1000套手持身份證 時間久遠 拍下自動發貨。,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/left,market_item.xlsx|中文暗网交易市场|seller_raw:39516,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,9,软件功能就是可以监听安卓手机，可以给你想要监控的人手机上悄悄安装上，把权限都打开！ 可以监听前后摄像头 文件管理器 gps 短信 电话 附带使用方法 拍下后见 链接 mega 不以看不懂学不会为理由退款,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/left,market_item.xlsx|中文暗网交易市场|seller_raw:39516,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,10,数据总量7600 时间：2018年 格式下面有图片尽请欣赏,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/left,market_item.xlsx|中文暗网交易市场|seller_raw:39516,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,11,1.数据量大概573g（这只是其中一个，还会附送个小库所以大小会超过573g） 2.数据库是老数据（具体的时间不是很清楚，包含部分新数据，例如今年自己弄得一些） 3.因为鄙人的mega网盘太小装不下这么大的东西，百度云盘分享链接会被秒封。所以需要的朋友可以和我站内私信我 或者私信我你的邮箱，看到后会及时回复。 4.交易方式的话可以拍下后与我联系，放款后进行发货。 5.商品交易前请提前放款，放款后进行发货（可以与我商议） 6下面是部分截图。 7.交易物品可复制，出售后不退不换。自觉诚信 和气生财。（本身价格也不高） 8.交易金额已平台为准，绝不会出现二次加,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:64954,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,category_concat_top,0,数据资源,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:64954,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,category_concat_top,1,私人专拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:64954,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,signature_title_concat,0,yucong1990私拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:64954,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,signature_title_concat,1,sw专拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:64954,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,signature_title_concat,2,2018年 安能数据2000w 200美元 先到先得,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:64954,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,title_concat_top,0,sw专拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:64954,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,title_concat_top,1,2018年 安能数据2000w 200美元 先到先得,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:64954,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,title_concat_top,2,yucong1990私拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:64954,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,signature_description_concat,0,价格是200美金 如有意愿留言我可以开私拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:64954,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,signature_description_concat,1,电商数据2015年-2019年4月末 共5.5e左右,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:64954,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,signature_description_concat,2,有需求请联系我 未知错误,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:64954,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,signature_description_concat,3,数据格式如下 300232879644 已签收 2018-09-01 00:01:11 汪小敏 15868024136 刘伟军 上海市松江区佘山镇外青松公路9288号 15618298990 玩具 30.00 300227125297 已签收 2018-09-01 00:01:18 陈欢欢 18825085095 陈静东 上海市松江区龙马路118弄 13928827849 布 150.00 300231030375 已签收 2018-09-01 00:01:19 许孟 13422318153 王远丽 广西壮族自治区北海市海城区公园路23号嘉嘉玩具 13977991988 玩具 33.00 300220225692 已签收 2018-09-01 00:01:19 李秀涧 15814813800 路景通 河南省漯河市郾城区沙北街道黄山路三院北150米 13721388737 机器 41.75 每天白天在线发货,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:64954,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,0,电商数据2015年-2019年4月末 共5.5e左右,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:64954,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,1,sw专拍 其他人勿拍 谢谢,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_004/positive/v01/right,market_item.xlsx|中文暗网交易市场|seller_raw:64954,market_item.xlsx|中文暗网交易市场|seller_raw:39516||market_item.xlsx|中文暗网交易市场|seller_raw:64954,zh_target_strict_cc_e052ce9c91056a43,3,positive,primary,20260321,1,segment_order_permutation_with_layout_normalization,description_concat_top,2,数据格式如下 300232879644 已签收 2018-09-01 00:01:11 汪小敏 15868024136 刘伟军 上海市松江区佘山镇外青松公路9288号 15618298990 玩具 30.00 300227125297 已签收 2018-09-01 00:01:18 陈欢欢 18825085095 陈静东 上海市松江区龙马路118弄 13928827849 布 150.00 300231030375 已签收 2018-09-01 00:01:19 许孟 13422318153 王远丽 广西壮族自治区北海市海城区公园路23号嘉嘉玩具 139,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/negative/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:41552,market_item.xlsx|中文暗网交易市场|seller_raw:41552||market_item.xlsx|中文暗网交易市场|seller_raw:569522,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,category_concat_top,0,私人专拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/negative/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:41552,market_item.xlsx|中文暗网交易市场|seller_raw:41552||market_item.xlsx|中文暗网交易市场|seller_raw:569522,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,signature_title_concat,0,0.009024专拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/negative/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:41552,market_item.xlsx|中文暗网交易市场|seller_raw:41552||market_item.xlsx|中文暗网交易市场|seller_raw:569522,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,title_concat_top,0,0.009024专拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/negative/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:41552,market_item.xlsx|中文暗网交易市场|seller_raw:41552||market_item.xlsx|中文暗网交易市场|seller_raw:569522,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,signature_description_concat,0,购买数据退款退差价！私人专拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/negative/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:41552,market_item.xlsx|中文暗网交易市场|seller_raw:41552||market_item.xlsx|中文暗网交易市场|seller_raw:569522,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,description_concat_top,0,购买数据退款退差价！私人专拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/negative/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:569522,market_item.xlsx|中文暗网交易市场|seller_raw:41552||market_item.xlsx|中文暗网交易市场|seller_raw:569522,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,category_concat_top,0,数据资源,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/negative/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:569522,market_item.xlsx|中文暗网交易市场|seller_raw:41552||market_item.xlsx|中文暗网交易市场|seller_raw:569522,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,category_concat_top,1,私人专拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/negative/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:569522,market_item.xlsx|中文暗网交易市场|seller_raw:41552||market_item.xlsx|中文暗网交易市场|seller_raw:569522,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,signature_title_concat,0,菠菜盈丰国际今年最新出库7W博彩数据可验证,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/negative/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:569522,market_item.xlsx|中文暗网交易市场|seller_raw:41552||market_item.xlsx|中文暗网交易市场|seller_raw:569522,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,signature_title_concat,1,私人专拍_私人勿扰,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/negative/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:569522,market_item.xlsx|中文暗网交易市场|seller_raw:41552||market_item.xlsx|中文暗网交易市场|seller_raw:569522,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,title_concat_top,0,菠菜盈丰国际今年最新出库7W博彩数据可验证,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/negative/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:569522,market_item.xlsx|中文暗网交易市场|seller_raw:41552||market_item.xlsx|中文暗网交易市场|seller_raw:569522,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,title_concat_top,1,私人专拍_私人勿扰,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/negative/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:569522,market_item.xlsx|中文暗网交易市场|seller_raw:41552||market_item.xlsx|中文暗网交易市场|seller_raw:569522,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,signature_description_concat,0,盈丰国际官网ys6699.com 点上方注册账号验证账户， 有交易的账号部分可反向验证，绝对真实可验证 今年最新出库共7万条+ 字段： 帐号|手机号|运营商|Email|QQ|余额|存款次数|提款次数|存款总额|提款总额 具体如图 新鲜好库，看好再拍，谢谢，拍下自动发货,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/negative/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:569522,market_item.xlsx|中文暗网交易市场|seller_raw:41552||market_item.xlsx|中文暗网交易市场|seller_raw:569522,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,signature_description_concat,1,私人专拍_私人勿扰 私人专拍_私人勿扰 私人专拍_私人勿扰 私人专拍_私人勿扰 私人专拍_私人勿扰 私人专拍_私人勿扰 私人专拍_私人勿扰 私人专拍_私人勿扰,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/negative/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:569522,market_item.xlsx|中文暗网交易市场|seller_raw:41552||market_item.xlsx|中文暗网交易市场|seller_raw:569522,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,description_concat_top,0,盈丰国际官网ys6699.com 点上方注册账号验证账户， 有交易的账号部分可反向验证，绝对真实可验证 今年最新出库共7万条+ 字段： 帐号|手机号|运营商|Email|QQ|余额|存款次数|提款次数|存款总额|提款总额 具体如图 新鲜好库，看好再拍，谢谢，拍下自动发货,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/negative/v00/right,market_item.xlsx|中文暗网交易市场|seller_raw:569522,market_item.xlsx|中文暗网交易市场|seller_raw:41552||market_item.xlsx|中文暗网交易市场|seller_raw:569522,zh_target_strict_cc_2e5c7caaf65dd8e0,0,negative,primary,20260321,0,section_order_rotation,description_concat_top,1,私人专拍_私人勿扰 私人专拍_私人勿扰 私人专拍_私人勿扰 私人专拍_私人勿扰 私人专拍_私人勿扰 私人专拍_私人勿扰 私人专拍_私人勿扰 私人专拍_私人勿扰,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,category_concat_top,0,技术技能,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,category_concat_top,1,私人专拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,category_concat_top,2,实体物品,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,category_concat_top,3,数据资源,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,category_concat_top,4,影视色情,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,signature_title_concat,0,全网质量最佳合法合成大麻素上头烟油原液,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,signature_title_concat,1,手把手教你国外暗网买货安全取件必备,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,signature_title_concat,2,网红主播被炮友狂操叫爸爸合集38小时19G,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,signature_title_concat,3,重大更新-教你购买敏感物品安全接货,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,signature_title_concat,4,教你购买敏感物品安全接货,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,signature_title_concat,5,如何对付红外和微波探测器,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,signature_title_concat,6,更新手把手教你自制致幻剂DMT,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,signature_title_concat,7,合成烟油原油样品私拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,title_concat_top,0,重大更新-教你购买敏感物品安全接货,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,title_concat_top,1,更新手把手教你自制致幻剂DMT,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,title_concat_top,2,全网质量最佳合法合成大麻素上头烟油原液,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,title_concat_top,3,3ml原油样品私拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,title_concat_top,4,773GHB私拍,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,title_concat_top,5,独家隐身包装教程,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,title_concat_top,6,如何对付红外和微波探测器,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,title_concat_top,7,合成素技术，懂的来,,,1
synthetic://step27/v1_1/primary/seed_20260321/primary_matched_005/positive/v00/left,market_item.xlsx|中文暗网交易市场|seller_raw:26383,market_item.xlsx|中文暗网交易市场|seller_raw:26383||market_item.xlsx|茶马古道|seller_raw:/shop/404544,zh_target_strict_cc_f90ae29225a92855,0,positive,primary,20260321,0,section_order_rotation,title_concat_top,8,网红主播被炮友狂操叫爸爸合集38小时19G,,,1
